Index,Room_Og,Room_Changed
7700,162,162
3583,41,1
10750,241,241
849,1,162
3777,41,162
475,41,1
9096,41,1
10405,241,162
10236,41,1
5570,41,41
6625,1,241
10603,41,241
2329,41,41
12512,162,41
9018,41,1
5539,41,241
12747,41,162
6976,41,41
5657,41,41
9132,162,241
1542,1,241
3942,41,241
10713,41,241
10812,1,241
1845,241,41
4163,41,162
7797,41,41
3477,41,41
3343,41,41
7839,41,162
1730,241,162
2904,241,241
9740,241,41
2635,41,162
10647,1,1
9197,41,1
7948,41,1
244,1,241
10098,41,241
7687,41,1
3685,41,41
6884,1,162
4795,41,162
6397,241,41
11807,241,1
11316,41,41
3032,241,241
9985,41,41
7746,41,1
8559,41,1
