Index,Room_Og,Room_Changed
5714,241,41
8634,41,241
4911,41,1
2612,41,41
1731,41,162
8699,41,162
6893,41,162
9278,41,1
9784,41,162
10779,41,241
10414,41,162
13143,41,1
7300,41,1
10355,41,1
11269,41,241
3391,41,1
1895,41,241
5330,41,1
8712,41,162
1752,41,241
9575,41,241
1873,41,1
12748,41,41
11797,41,241
3906,241,162
4598,41,241
9248,41,241
12377,41,41
1980,41,1
8967,41,1
6063,241,1
9823,41,241
12513,41,41
9089,41,241
4195,41,162
3657,1,241
5558,241,241
8016,41,241
1892,41,241
9416,41,241
3501,41,1
402,1,162
11534,41,241
9015,41,241
1040,241,162
12573,41,1
7253,1,41
2037,41,241
10765,41,1
7133,41,41
