Index,Room_Og,Room_Changed
9585,41,162
2596,41,41
12629,241,162
1098,41,41
12151,41,1
3021,1,41
4887,1,241
1250,41,241
12553,1,241
9744,41,162
1669,41,41
6824,241,241
3895,41,1
12855,41,1
1168,1,241
9771,41,41
4862,241,162
2696,241,41
926,41,1
5352,41,162
11349,41,41
4078,41,1
12990,41,41
754,241,241
3906,1,1
12107,41,41
11244,41,1
8717,41,1
2401,41,1
9773,41,241
8631,41,162
6703,41,162
5560,41,241
6823,241,162
4123,41,1
11688,41,162
2700,41,1
12391,241,1
8017,162,41
5176,41,41
1210,41,162
5744,41,241
9220,41,41
7094,41,162
9320,41,41
2597,1,41
6648,241,241
7174,41,1
690,1,162
7430,41,162
