Index,Room_Og,Room_Changed
5240,241,41
9023,41,162
6094,41,1
1900,1,41
8043,41,162
10824,41,162
5208,41,162
10856,241,162
6380,41,162
566,41,241
5918,41,1
8539,41,1
4512,41,241
10453,41,162
12944,41,162
2426,41,241
11044,41,41
10533,41,1
8265,41,1
6709,41,241
21,41,1
6940,41,41
9509,41,1
10779,41,41
12869,1,41
4029,1,1
12915,41,1
7170,41,162
4313,241,162
10211,41,162
11552,41,1
9104,41,41
11971,241,241
2588,241,1
9997,41,241
6741,1,1
7780,241,1
7848,41,41
9116,1,1
5768,241,41
11517,241,241
1930,41,162
8838,41,162
1889,241,1
6161,241,1
11820,1,41
7110,41,1
10805,241,162
1158,241,241
1618,41,1
