Index,Room_Og,Room_Changed
3439,241,241
9211,41,41
5478,41,1
3238,41,162
12687,41,41
3190,41,241
12853,41,162
10300,241,1
9157,162,162
4714,41,162
11416,41,162
11613,41,41
1640,41,241
3198,41,1
6066,241,162
2577,41,241
11514,41,41
7052,1,1
12673,241,162
3388,1,162
5633,162,41
9643,41,41
8677,41,41
10460,41,41
5767,41,41
3605,1,41
11814,41,1
1860,41,241
1606,41,241
5096,41,1
5105,241,41
4626,241,162
11924,41,241
9461,41,1
6231,41,162
10400,41,241
5526,1,241
8158,1,241
2996,41,41
208,1,41
8741,1,241
9489,1,41
1813,241,241
5371,241,1
12518,41,1
9388,41,162
2550,41,241
8600,41,162
3902,41,41
12157,41,241
