Index,Room_Og,Room_Changed
3275,241,162
1228,241,162
8797,41,162
11000,41,1
437,41,41
38,241,1
474,41,1
608,41,162
6197,1,162
3264,41,241
3915,241,162
5002,41,241
8880,41,162
3407,41,1
7736,41,1
8394,41,41
12711,241,241
11638,41,241
3396,41,162
9381,1,1
3926,41,241
12277,41,1
11339,41,241
5292,1,162
11908,41,1
13031,41,241
1073,41,162
786,1,41
7601,41,1
4730,241,241
9106,41,241
8900,1,1
5940,41,41
11052,41,1
11905,41,162
12495,241,41
6603,41,1
2171,41,162
2624,41,1
7830,241,241
1864,241,241
12675,241,162
6459,241,162
3440,41,162
2612,41,41
5270,41,162
8172,41,241
12162,41,241
9970,41,162
1117,41,1
