Index,Room_Og,Room_Changed
9318,41,41
11421,41,162
8873,41,41
11317,41,1
416,241,41
7127,41,241
6013,41,41
9067,41,41
10506,41,162
5018,41,241
3031,41,241
4507,41,41
5890,1,1
12193,41,1
4581,241,41
10429,241,241
5517,41,1
9659,41,1
1580,241,162
8514,41,1
1049,41,162
4555,41,41
7765,41,241
5163,41,41
8978,41,162
11312,41,41
11069,241,1
4560,41,241
4401,41,1
8311,241,241
326,241,241
5494,41,162
3590,41,41
4967,1,41
955,1,41
12012,41,41
964,241,241
8355,41,1
12446,41,241
12743,41,41
931,41,241
7999,1,241
399,41,241
11361,162,162
2751,41,241
12534,41,162
9632,1,162
11971,41,162
8015,41,241
12242,41,1
