Index,Room_Og,Room_Changed
921,41,241
2763,1,1
11156,41,162
390,41,1
167,241,241
3728,41,1
6772,41,41
6735,41,241
4897,41,162
11496,41,162
4378,41,41
3969,41,241
12571,41,41
8436,41,1
9149,41,41
9885,41,241
2465,41,162
4428,41,162
3604,1,241
2625,41,41
6646,41,1
10920,1,41
2516,41,41
2584,41,162
3336,41,41
11062,1,162
6344,41,1
1917,41,41
6839,1,41
3744,41,41
840,241,162
2923,162,241
1474,241,162
10441,1,41
7115,162,162
10231,1,241
12263,41,162
2810,1,241
517,41,241
6195,241,41
2490,41,41
4804,41,1
9293,41,1
6751,41,162
5845,241,241
5011,41,41
578,41,1
6907,41,241
1878,41,162
12637,41,162
