Index,Room_Og,Room_Changed
998,1,41
5512,1,41
6877,41,162
11054,41,241
3173,241,241
4023,41,41
8030,41,241
10174,41,241
1528,1,41
12738,41,162
4417,41,241
80,41,41
8579,1,1
2859,41,41
12665,41,1
1817,41,241
1564,41,162
2588,241,162
6425,241,162
8029,41,41
11437,41,162
12732,41,162
9146,41,1
11988,41,162
3141,41,1
4439,41,241
12896,41,1
6790,41,41
12331,41,162
1952,241,162
12477,41,241
5443,241,1
8337,41,162
12812,41,162
3892,41,241
8099,241,162
6002,241,162
1801,41,1
5486,41,241
5602,241,41
11895,41,241
12861,41,241
7842,41,162
8284,41,241
4492,41,41
10096,41,1
3962,41,162
1201,41,241
13068,1,41
4489,241,162
