Index,Room_Og,Room_Changed
4351,1,241
7283,41,1
11311,41,162
4293,1,41
4252,162,41
5438,41,162
8983,41,162
2929,41,162
7594,241,41
232,41,1
6179,41,162
9432,41,1
4142,41,41
6024,41,41
12085,1,41
12890,41,241
12958,41,41
1019,41,41
1797,41,241
12010,41,162
5368,241,1
2376,241,241
3685,41,241
6960,41,241
154,1,162
12681,41,241
4703,241,162
7141,241,1
5442,41,162
7534,41,1
10857,41,1
3551,1,162
12415,41,162
8534,1,1
8199,41,1
12320,41,241
4307,241,1
12329,241,241
4270,41,1
4922,241,1
6007,41,162
5196,41,241
11959,41,241
10828,241,1
1050,241,1
1699,41,241
5262,241,241
9203,41,162
11242,41,1
1059,41,162
