Index,Room_Og,Room_Changed
4694,41,41
3322,241,162
8807,41,1
6227,41,162
8809,41,1
3138,241,241
4029,1,241
12436,41,41
7119,41,1
1502,41,162
12233,41,162
8525,41,1
10725,41,241
3666,41,41
4155,41,241
3566,241,162
13126,41,162
11417,41,41
6,241,241
12514,241,1
7625,241,241
4446,241,241
4371,41,1
3240,41,241
9064,1,162
10599,41,1
8024,41,162
2516,41,1
1658,41,41
11992,41,241
4058,41,162
7513,241,162
500,41,241
9562,41,1
5046,1,41
9364,41,41
13027,241,41
1986,41,41
12595,41,241
11602,41,162
7593,241,41
3071,41,41
7258,41,241
5815,1,162
1593,1,41
4213,41,241
6404,241,1
11304,1,41
649,41,241
5556,241,241
