Index,Room_Og,Room_Changed
7161,41,241
949,41,41
4186,41,241
11632,41,41
9690,241,241
343,41,241
614,41,241
12820,41,41
4404,41,41
2232,41,241
9734,41,41
12457,41,241
1897,41,1
7966,162,162
4134,1,162
3080,41,1
5001,41,241
11960,41,162
4452,1,1
7152,41,162
6989,241,1
3685,41,162
12867,41,1
7594,241,162
4105,41,162
11042,41,41
3639,41,162
12312,41,41
8026,41,41
13081,1,41
11691,41,162
2541,41,41
9865,41,1
7669,41,41
11517,162,162
2574,41,162
3608,41,41
10233,41,162
4287,241,162
1350,41,162
12996,41,41
3013,41,41
3142,41,162
9442,241,1
12415,41,162
4954,41,162
1045,41,41
5589,41,241
3113,41,41
2643,241,1
