Index,Room_Og,Room_Changed
3352,241,162
1536,41,41
10326,241,41
10732,41,41
8242,41,162
6958,241,1
8138,41,1
12997,41,162
8294,41,241
6316,41,241
107,41,162
11178,41,162
11081,41,241
11522,41,1
8963,41,241
12556,1,162
1493,41,1
3506,41,41
4911,41,41
3316,41,162
4371,41,162
3957,41,41
1051,41,1
11652,41,41
5848,41,1
2323,241,241
7136,41,162
10996,41,1
2845,241,1
3700,241,1
4410,1,1
10795,41,162
2165,41,162
932,41,41
1126,41,162
3248,41,241
4613,1,162
1262,241,1
9735,41,241
8938,41,241
2760,41,162
2704,1,162
9630,41,1
2781,41,1
2447,1,162
2692,241,41
10199,41,162
4266,41,41
12619,41,241
1353,41,41
