Index,Room_Og,Room_Changed
1170,41,41
5135,1,162
2313,241,241
1515,41,41
10793,41,41
4460,41,241
1758,241,1
2492,1,241
8172,41,41
9436,41,1
8816,41,162
8065,41,1
12702,41,162
7958,41,1
12447,1,1
11074,41,241
11440,1,162
3480,241,162
7770,41,241
6948,41,41
3244,241,1
7297,241,241
1532,41,241
2632,241,162
1418,41,241
8700,41,41
7923,41,241
7450,41,41
10107,241,241
12955,41,1
11377,1,162
10216,41,162
10227,41,241
10565,41,41
7629,41,162
3421,41,162
2813,41,41
9877,41,162
10765,241,41
7576,41,241
1075,41,1
7045,1,241
12910,1,241
5776,41,241
1930,41,1
3352,41,41
1692,1,241
11623,41,241
7271,1,241
10872,41,1
