Index,Room_Og,Room_Changed
9287,41,1
219,241,1
8346,41,241
6798,162,41
349,1,1
7175,41,241
7872,41,241
11393,41,241
11258,41,1
4010,41,241
3524,41,162
4065,1,162
6346,241,1
4189,1,241
2326,241,241
12098,41,241
1325,1,241
11712,41,41
7359,41,41
11765,41,241
4526,41,241
4879,1,162
8631,41,41
12536,41,241
1182,41,41
9653,41,162
6710,41,1
8700,41,241
4136,1,1
235,41,41
13102,41,162
4727,41,162
8815,241,41
10636,41,41
3749,241,1
2150,41,1
12354,41,162
12848,41,241
1159,1,41
10885,41,41
13034,1,1
12748,41,1
11068,241,162
9510,41,41
3411,41,241
3326,41,241
1997,241,241
7409,41,241
538,241,241
3016,41,162
