Index,Room_Og,Room_Changed
12666,41,162
11603,1,162
6641,41,162
10235,41,241
7650,41,241
11039,241,41
2691,41,162
5552,41,1
4542,1,241
4983,1,162
2140,241,162
1647,41,41
8897,241,241
2309,41,241
4786,41,41
4842,41,241
466,41,162
9511,41,41
49,1,162
7889,241,162
12872,41,241
2644,241,241
3480,1,41
8851,1,1
6415,1,1
11727,162,41
4345,41,1
1057,41,41
3915,241,241
10845,41,41
7047,41,162
10482,41,162
8743,41,1
2106,41,41
5201,41,1
8405,41,241
11553,41,1
6879,41,41
12156,41,41
2018,41,241
3996,41,1
4054,41,41
7762,41,162
12308,41,241
8357,41,41
10875,41,1
4130,1,162
9365,41,41
8413,241,162
509,1,1
