Index,Room_Og,Room_Changed
608,41,1
11276,241,241
3939,41,41
1149,241,41
1572,241,162
9740,41,241
2355,41,241
596,41,241
11815,1,1
1578,241,1
2266,41,41
10628,41,1
5793,41,241
10386,41,162
3024,1,162
7633,1,41
11622,41,162
3308,41,41
10789,41,1
8081,41,162
10054,41,162
11080,1,162
4616,41,241
3388,1,162
471,41,41
3371,41,162
7008,1,41
10564,162,1
10493,41,241
2656,41,41
10657,41,1
2253,41,41
3180,1,1
2164,241,41
11770,41,162
10431,41,241
2916,1,241
9468,41,41
8339,41,162
230,41,241
4598,41,1
10996,41,241
10886,41,241
8588,1,1
8053,41,241
2682,41,241
1123,241,241
5359,41,162
1893,41,1
12078,241,162
