Index,Room_Og,Room_Changed
12000,41,1
11396,1,241
4250,1,162
1229,41,1
3474,41,241
316,41,41
2649,41,41
6459,241,41
1478,41,41
11883,41,41
2551,41,162
2252,41,41
7828,241,241
7028,41,162
12974,241,162
3070,1,1
9983,41,241
2795,41,162
8686,1,41
5234,41,241
11358,41,1
9926,241,241
7626,1,1
2204,41,241
11654,1,41
7873,41,41
2489,41,162
9596,41,41
525,1,41
2124,41,241
11928,41,162
8061,41,41
8697,41,162
6387,41,1
4674,1,162
7896,41,1
12861,41,162
5070,1,41
6594,41,241
1148,41,1
8632,241,41
2995,41,41
4274,41,41
7334,41,41
3846,41,1
1218,41,41
4705,241,241
5133,1,1
5042,41,1
9059,1,241
