Index,Room_Og,Room_Changed
6597,41,162
12076,241,41
10364,41,162
8257,41,162
9939,41,1
3359,41,1
1746,41,1
8216,1,162
11996,41,162
11927,41,1
5681,1,241
5553,41,241
10233,41,41
10806,241,41
4874,41,41
8293,41,241
8910,41,162
2832,41,1
6811,41,41
2335,41,1
617,241,241
11217,41,162
9794,41,162
4136,41,41
10284,41,41
1172,41,41
4967,41,241
553,41,241
84,1,41
8739,241,162
7413,241,241
9622,41,1
11853,41,1
1970,241,241
12561,41,41
2032,241,41
10512,41,41
1994,1,241
5510,41,241
12340,241,41
6006,41,241
3082,162,1
13089,41,241
8503,41,41
3803,41,41
4044,41,162
8961,41,162
8720,41,41
10983,41,162
11376,41,162
