Index,Room_Og,Room_Changed
2533,241,241
8602,241,162
4378,41,1
7031,41,1
3521,41,241
2247,41,241
3780,41,41
3961,241,41
3578,41,41
3670,241,162
1784,1,1
6437,41,162
4387,41,41
11745,41,162
725,41,1
6327,41,1
6601,41,1
4621,41,162
6504,241,41
1803,1,41
4882,41,162
1672,41,41
11547,241,1
9023,41,1
2701,41,241
400,41,241
393,41,241
3533,1,162
95,241,241
10190,1,241
8990,41,241
9771,41,1
8268,1,241
8796,41,1
948,41,1
3692,1,241
3527,41,1
10129,41,241
12628,41,1
4252,162,162
9791,241,162
9824,41,1
9075,41,162
4569,1,162
143,41,41
4914,241,41
7264,1,162
5027,241,162
9984,41,162
2335,1,241
