Index,Room_Og,Room_Changed
4722,41,162
8609,241,241
8871,41,41
7919,41,41
5904,41,1
8918,41,241
9062,41,162
9926,1,1
8232,241,241
8677,241,241
7046,41,162
2615,41,41
3433,41,241
4768,41,1
4074,241,41
10447,41,162
9749,41,162
2632,1,41
3455,162,162
3726,41,1
9432,41,41
5777,1,41
11443,41,162
9860,1,1
12129,41,241
5341,41,1
8541,241,41
5373,41,1
12008,41,41
6358,41,241
6489,41,1
9003,241,162
2113,241,162
7056,41,1
12731,41,1
7254,241,162
2400,41,41
4358,241,41
6538,41,1
10658,41,162
7014,41,1
10433,41,162
1568,41,41
3979,41,41
12116,41,241
8264,1,41
7834,241,1
5321,41,162
1819,41,162
9402,41,162
