Index,Room_Og,Room_Changed
439,41,1
12146,41,241
4136,41,241
8675,1,41
12611,41,241
8181,41,1
5536,41,1
8038,1,162
12440,241,1
1256,41,1
1283,41,162
4987,41,241
12725,41,162
8751,41,162
1950,41,241
7513,41,1
3477,41,162
2702,41,162
7052,41,1
12226,41,1
4062,41,241
6091,1,241
3858,41,1
1910,41,241
4154,241,162
2132,241,41
11718,41,1
13081,1,162
1208,41,1
7370,41,241
11238,41,162
12100,241,41
4512,41,162
1670,41,241
12824,41,241
12871,1,241
7825,41,241
8127,41,241
9787,41,241
6941,41,1
5791,241,162
9022,41,241
7046,41,241
5012,41,1
11356,1,41
9742,41,1
4868,1,41
32,241,162
3525,41,241
6606,41,162
3014,241,1
7784,241,41
9267,241,41
7044,41,241
4630,41,241
6188,41,1
8009,41,241
5098,1,41
9327,41,162
4068,41,241
7011,41,1
2121,1,162
6670,1,41
11798,41,162
12939,241,1
7687,41,241
10706,1,41
4201,241,1
11344,41,1
6816,41,241
6246,1,162
8500,41,162
4095,241,162
7844,1,241
9797,241,1
8499,41,162
1646,41,162
6520,1,41
3359,41,241
11792,41,241
2708,41,241
6346,41,241
3738,41,162
10333,41,162
12756,41,241
11894,41,241
1741,241,162
9399,41,241
7037,241,162
10751,241,162
605,41,162
10209,41,241
6702,41,241
10575,41,1
3126,41,1
10199,41,241
2232,41,241
3499,1,162
1270,41,1
2346,41,1
8506,41,241
10168,241,162
8377,41,1
5901,41,162
10863,41,162
5949,241,41
12873,41,162
2875,41,241
3089,41,241
7389,41,162
9302,41,241
3390,41,241
6796,162,241
11786,41,1
10466,41,241
6062,241,1
6041,41,241
2597,1,162
11905,41,241
11060,1,41
48,1,162
3046,41,1
2538,1,41
3540,241,1
12629,241,1
7992,41,162
1101,241,1
7556,41,162
4680,41,162
1643,1,41
6947,41,241
9117,1,241
3071,41,162
6630,41,241
7620,241,41
5343,241,162
4378,41,1
12411,41,162
6792,41,162
8291,41,1
4929,1,41
11660,1,241
6843,41,162
12658,241,1
2678,41,1
9193,41,241
12298,41,162
5458,41,241
554,41,1
2057,41,1
11270,41,1
3581,41,162
5131,241,41
11422,41,241
2575,41,1
2250,41,1
8308,41,241
10887,41,241
10985,1,241
9774,41,1
680,1,162
9907,41,162
3912,241,1
999,241,41
12729,41,1
9452,41,162
160,41,162
7286,41,241
10190,1,241
8674,41,1
12498,1,162
992,41,1
4268,41,1
5451,1,41
12803,1,241
12432,1,41
2290,241,162
863,41,241
9688,241,41
1133,41,1
7117,41,1
6295,241,41
5264,41,162
13141,41,241
3997,41,241
13072,41,1
323,162,1
13131,241,162
5196,41,241
3429,41,241
8703,41,1
4375,41,162
11237,1,241
7686,1,41
3512,41,1
5612,1,162
3377,41,162
12928,1,162
5391,41,241
7692,241,1
11733,41,162
848,1,241
3212,41,241
6224,41,241
7413,241,1
5200,41,1
12520,41,162
5287,41,162
12959,41,241
2912,41,241
2971,41,162
11479,41,241
13018,241,41
11501,1,41
3009,41,162
10354,41,162
4045,41,162
10342,241,162
1836,241,162
6927,241,41
4046,41,1
8812,1,162
2648,41,241
12893,41,1
10432,241,162
3557,41,241
9594,1,162
2586,241,1
10123,1,41
12308,41,241
6571,41,241
1873,41,1
2287,1,41
9575,41,162
4004,41,1
3182,41,1
8187,41,241
9551,41,162
2718,41,162
3579,41,241
2074,41,162
7655,41,1
8155,241,162
3550,41,162
8509,41,1
2102,241,162
6962,41,241
5202,41,1
12814,41,241
11099,41,1
1560,41,1
7119,41,241
11221,241,162
3242,162,241
12740,41,1
8677,241,41
8188,41,241
9636,41,162
4363,41,241
9579,41,162
5821,241,162
3789,41,162
10032,162,41
4065,241,1
9759,241,41
478,1,241
8253,41,1
2280,1,41
7641,41,1
1,41,1
4857,41,162
10860,1,41
8263,41,241
11688,41,1
9387,41,162
10779,41,1
5169,41,241
2645,41,241
785,241,1
2283,41,241
9946,41,162
6553,41,162
9905,241,41
12038,241,162
3556,41,162
10800,41,1
7763,41,241
12376,41,241
2809,1,241
9961,1,162
6296,41,162
3611,41,1
13118,41,162
2119,41,1
8777,41,162
4131,41,162
5029,1,41
8382,41,241
6698,241,1
11159,41,241
10697,241,41
4220,41,241
10075,41,162
1428,41,241
12353,162,1
12345,1,162
4456,41,241
3428,41,241
5871,241,1
4494,41,241
9191,41,162
6179,41,1
5806,41,241
12953,41,162
336,41,162
6874,241,162
12639,41,241
12948,41,241
10373,241,162
11225,241,41
9919,41,1
7595,241,1
5411,41,1
5429,41,241
4031,41,241
12422,41,241
2812,41,1
7317,41,1
10632,41,241
238,41,241
10555,41,241
10153,41,162
6801,41,1
4546,241,1
12400,41,162
8079,41,162
11019,1,41
479,41,1
7340,41,241
5500,241,1
6458,1,162
2457,41,241
9921,41,162
6000,1,41
5201,41,241
3941,41,1
6255,1,41
3089,241,41
4239,41,162
1982,41,1
11959,41,241
9472,241,41
8090,41,241
12997,41,1
