Index,Room_Og,Room_Changed
5430,41,241
9208,41,241
7161,41,241
2341,241,162
6762,41,162
8749,41,162
8617,41,241
12193,41,162
5937,1,41
11986,41,241
10030,41,1
9431,41,162
9310,41,241
6032,41,1
8852,1,162
5185,241,1
8622,1,162
10528,41,162
7155,1,41
8211,1,241
13089,41,1
4318,41,162
8799,1,241
1067,241,162
9056,241,41
9904,241,1
2612,41,162
6498,41,1
8601,162,41
12817,241,162
10754,41,1
6002,241,41
1163,41,241
7890,241,162
3721,241,162
10879,1,241
8528,41,1
11875,41,162
4428,41,1
528,41,241
10700,1,41
3150,41,1
334,41,1
6750,41,1
4121,41,241
6031,241,162
12854,41,162
12796,41,241
11371,41,1
10857,1,241
11550,1,162
11695,41,162
11836,41,241
918,41,162
5555,241,1
10800,41,241
6924,41,241
8698,41,241
135,41,1
11296,41,162
4127,241,1
5234,41,162
6183,41,1
4992,162,41
4155,41,162
12076,1,241
3213,1,162
4637,41,162
10144,41,1
11678,41,162
11959,41,1
109,1,162
5983,1,162
6071,41,241
1438,41,241
9204,41,1
7519,241,1
9866,41,162
1679,41,241
5971,41,162
4969,41,162
5900,41,162
5492,41,1
1730,241,162
84,1,41
7752,241,162
882,41,1
2723,41,162
3932,162,241
1478,41,162
2744,41,162
11828,41,241
7362,41,1
7765,41,162
5978,241,41
1293,41,162
631,1,162
3266,1,41
8140,41,1
1394,41,241
12290,1,41
5665,1,162
4694,41,1
12418,41,162
2590,241,162
186,41,1
11509,41,241
590,241,41
4402,41,162
12147,241,162
7909,1,41
12098,1,41
7542,241,1
1852,41,162
4786,41,241
9190,41,162
4997,41,162
8848,41,241
7115,241,41
225,41,241
10806,1,162
12764,241,162
4419,241,1
7722,241,162
865,41,241
6605,41,241
6897,41,162
315,41,241
313,1,41
722,241,41
3007,41,162
9405,41,241
2406,41,241
4440,241,162
6029,41,162
9684,241,162
4305,241,1
5857,41,162
10914,1,41
10318,1,162
10954,1,241
5658,41,241
7225,41,1
12278,41,1
8530,41,162
10959,41,241
2660,241,41
12971,41,162
7487,241,162
6041,41,241
6118,41,241
3504,41,241
8016,162,241
12473,41,162
10977,41,241
1387,241,41
6411,41,241
416,1,162
11379,241,162
6343,1,241
5889,41,241
12735,241,162
8729,241,1
5975,41,241
5893,1,162
11493,1,241
2835,41,241
4599,241,162
8012,41,241
12472,41,241
1170,1,162
6331,41,241
11674,1,162
3728,41,162
3275,241,1
5607,241,162
5986,41,1
7589,41,241
12993,241,1
12119,41,1
5233,41,241
9858,1,162
5104,41,241
68,241,1
12877,41,241
7346,41,162
8742,41,1
9743,241,41
1880,41,1
1616,41,162
12709,241,1
128,41,162
3829,241,1
4992,41,162
1967,41,241
2040,41,162
3968,241,1
2011,41,162
11521,41,1
