Index,Room_Og,Room_Changed
9408,41,241
9181,41,1
10291,41,241
1534,41,1
6347,41,1
12720,41,1
7374,41,162
2809,1,162
12058,41,241
7600,41,162
9356,41,162
640,41,241
6019,41,1
2876,41,162
5198,41,1
10691,241,1
9112,41,162
3187,1,41
10434,1,241
6786,41,162
12811,241,1
6009,41,241
4430,41,162
12817,241,162
552,41,162
6199,41,1
513,41,241
8264,1,41
839,1,241
9467,41,241
10165,41,1
2695,1,162
12210,41,1
5765,41,162
10548,1,241
9767,241,41
3660,41,162
3269,41,241
1923,41,241
9562,41,162
4366,241,162
7378,41,162
2599,41,241
10774,241,41
11793,41,241
4022,1,162
5089,1,162
9265,241,162
9876,41,162
10546,41,241
5140,41,1
1953,241,1
7132,41,162
10221,241,162
1623,241,41
3598,1,162
11873,1,241
7228,41,1
8215,1,162
4543,41,241
11769,41,241
5733,41,162
5534,41,241
9430,41,1
8012,41,241
11264,41,1
5931,41,162
141,41,1
10209,41,1
6669,241,41
11220,1,162
12383,41,241
10472,41,1
11895,41,162
12467,41,1
8305,241,162
6638,241,162
5993,41,1
1699,41,162
649,41,241
2798,241,162
5115,41,1
496,41,241
7526,1,41
6412,41,162
923,41,1
11668,41,241
3977,41,162
4370,41,1
9714,241,41
6151,41,1
4848,41,162
11123,1,162
11605,41,1
15,241,1
4315,41,1
7163,41,1
6504,241,41
8839,41,162
1117,41,241
5454,41,1
749,41,1
609,41,241
11904,41,1
10954,41,162
8132,41,162
7670,241,1
10124,1,41
12044,1,162
1240,41,1
11657,1,41
12941,41,162
3800,241,162
4367,41,1
2645,41,162
4583,41,162
1505,41,1
5528,41,241
12879,41,241
11001,41,162
3532,241,1
11034,41,241
8149,41,1
6693,41,1
8449,241,1
4742,41,241
2202,41,1
1978,241,41
7861,41,241
11364,41,241
383,41,162
4424,41,241
2731,41,1
1671,41,162
3620,41,162
7121,41,162
7883,41,162
7746,41,1
2487,1,241
9668,41,241
3349,241,162
9713,162,1
4894,41,162
255,1,241
3447,41,241
10485,41,162
10659,41,1
4218,41,1
12112,41,162
6750,41,162
12945,41,241
6088,241,1
1793,1,41
6415,41,241
6992,1,162
11088,41,162
11946,41,241
8878,41,241
6699,241,162
8446,41,241
7291,41,162
7214,41,162
4872,1,241
2444,41,1
5854,41,162
109,1,162
12691,41,162
12726,241,41
1711,41,162
1435,41,241
9071,41,241
473,1,41
3835,41,1
4203,41,1
3767,41,162
3691,41,241
9587,241,162
4333,41,162
7813,241,41
7164,41,162
544,41,1
1338,41,1
7185,41,162
10279,1,241
1707,41,1
7956,41,241
4975,241,41
8421,1,241
5675,41,162
1479,41,241
7416,1,162
6306,41,1
3105,41,1
9971,41,162
5212,41,162
4936,41,162
608,41,1
4370,1,162
4471,41,241
11536,41,241
4647,241,1
686,41,162
10827,241,41
12418,41,1
8612,41,1
9918,41,162
254,241,41
6500,41,241
4943,41,241
10652,41,241
3681,41,241
7089,41,241
5248,1,241
5588,41,241
4038,162,1
12901,41,1
5086,41,241
5785,41,241
12972,241,162
4358,241,1
5642,41,1
11251,241,1
11694,41,1
8093,241,41
9752,1,41
7922,41,241
3821,41,1
520,241,41
2645,162,41
8081,41,241
802,41,1
825,41,162
4430,162,241
11988,41,241
1024,241,1
7102,1,241
11665,41,1
6158,1,41
4144,162,241
3771,41,241
6336,41,1
213,41,241
2330,41,162
12664,41,1
5396,241,1
3644,41,1
9436,41,241
1631,241,41
6322,41,162
721,1,162
1272,1,162
6298,241,41
3345,41,241
1369,1,162
738,1,41
4596,41,162
8493,162,1
8437,41,241
5828,41,241
94,41,1
8472,1,162
3156,41,241
10992,41,162
7066,41,241
3646,41,241
4415,41,241
9076,1,162
10239,41,241
3637,41,241
6626,1,41
1546,241,162
11947,41,241
12653,41,241
3150,41,1
6511,1,241
12307,41,1
10702,41,241
1922,41,162
12593,241,162
5620,41,241
7376,41,1
2133,41,162
12118,41,241
5147,41,1
12696,41,162
5158,41,1
2574,41,162
7683,41,1
8765,41,162
3671,41,241
1897,41,1
4236,1,162
6976,41,1
6726,41,1
5694,41,1
7687,41,241
10575,41,241
11255,41,162
9209,41,241
6613,41,241
5482,41,1
5581,41,162
9809,41,162
6505,41,162
9649,41,162
7873,41,1
7268,41,241
7114,241,1
5628,1,162
3202,41,162
13127,41,241
13134,1,41
7657,41,162
9323,1,41
1625,41,241
4832,1,162
11840,41,1
6633,41,162
9969,41,1
12942,41,1
6318,162,1
7305,241,1
6711,41,241
2510,41,241
9281,41,1
8085,41,162
10253,41,162
12861,41,241
8372,41,162
3107,1,241
2486,41,241
3855,41,162
6249,41,241
8127,41,1
3628,41,1
3547,1,241
4381,1,162
10424,41,162
5146,41,241
930,41,1
12347,41,241
8139,41,1
4361,41,241
2879,41,241
7974,41,241
12575,41,162
11967,41,1
2359,41,162
10183,41,1
3364,41,1
1286,41,241
1153,41,1
3025,41,162
11235,41,1
10562,241,1
5295,41,1
11751,241,41
2498,1,41
9231,41,241
10016,41,241
6533,241,162
10055,241,41
5389,241,41
5327,41,241
9575,41,162
3015,1,162
8354,41,1
8736,241,162
3946,41,1
11857,241,1
6387,41,241
4811,241,1
1686,241,41
12241,41,162
3201,41,1
10407,41,241
12416,41,1
9311,41,241
2638,41,162
1475,1,162
6492,41,241
10319,1,41
8310,241,162
4087,41,162
9000,241,41
8425,41,241
9072,41,162
813,41,162
12565,162,241
8588,41,241
3321,241,162
49,1,162
4640,41,162
470,1,162
4935,41,1
1581,1,241
5154,241,1
2173,1,241
2001,41,1
1920,41,1
11122,241,1
3686,41,241
8987,41,162
2665,41,1
5100,241,1
6113,41,162
2944,41,162
9464,41,241
3398,41,241
6945,41,162
1612,41,241
6091,1,41
9943,41,1
1983,41,1
1517,241,1
13021,41,241
5461,41,1
7375,41,1
11164,41,162
10942,41,162
2154,241,162
12573,41,241
6677,41,162
5731,41,1
5008,41,241
12981,1,241
5991,41,241
2537,241,162
6102,41,241
9374,1,162
11732,41,241
7424,41,241
196,41,1
803,241,162
12676,41,162
7939,241,162
10155,41,241
5501,41,241
6299,1,162
5595,41,162
1427,1,41
2072,41,1
1927,41,241
6629,41,1
311,1,241
9762,41,1
1370,241,41
1976,41,241
7145,41,1
6934,241,1
3930,41,241
12648,41,241
7126,41,1
2299,41,162
10694,41,162
2594,41,1
2562,241,1
3028,1,41
422,41,1
10083,1,241
10932,162,241
5855,41,162
6134,41,162
11822,41,1
3164,41,241
12101,41,241
10606,41,1
5684,241,41
5925,241,1
270,162,241
4508,41,162
10226,1,41
3774,241,1
5866,1,162
6324,41,241
13117,41,241
884,41,1
3254,41,241
11397,41,162
6740,41,162
5290,241,41
4846,41,241
11625,41,1
4988,41,1
3348,241,1
1923,241,41
10324,41,1
2929,41,162
72,41,1
6210,41,1
11795,41,1
9018,41,162
9446,41,1
7310,1,41
12643,41,1
98,1,162
6305,41,162
8079,41,1
13123,241,41
10133,41,1
2703,1,41
12611,41,241
8913,41,162
12213,41,162
855,41,162
5334,41,241
12728,241,41
10215,241,1
7267,41,241
7440,41,1
1403,41,241
3680,41,162
12117,41,1
1706,241,162
5983,1,41
2717,41,241
11370,41,1
11703,241,41
11287,41,162
12479,41,1
11414,41,1
11985,41,241
887,241,1
11747,41,1
7345,41,162
6008,41,1
8587,1,41
12666,41,162
5503,241,41
2016,41,162
5474,41,1
