Index,Room_Og,Room_Changed
5345,241,41
7004,41,1
8770,41,1
6606,41,241
11616,41,241
3023,1,41
9192,41,1
10302,41,241
2901,41,162
6398,1,162
961,1,241
994,41,1
10137,41,162
12590,41,241
3573,41,1
10598,41,162
9831,41,1
591,241,1
9057,241,41
3265,41,1
11542,41,241
4462,41,162
11765,41,162
6924,41,162
7451,41,241
8440,41,162
4408,41,1
10641,41,1
5702,41,162
5877,241,162
4357,41,241
237,41,162
1252,41,241
6505,241,162
327,241,162
5857,41,1
2542,41,1
5755,41,162
7838,241,1
7287,41,162
1788,41,241
1914,41,241
7358,41,1
1944,241,1
3959,41,1
12030,41,1
6703,41,241
10391,1,41
12318,41,1
6283,41,162
10866,1,41
4976,241,162
7882,1,41
9434,1,41
6243,41,162
2813,41,162
5423,241,162
9207,1,162
9551,241,162
11525,41,241
2198,41,162
4920,41,1
179,41,241
7903,41,162
4071,241,41
13114,41,162
2443,41,1
4988,41,162
7690,41,162
1659,41,241
10538,41,162
1649,41,241
2100,41,1
8852,1,162
5955,41,1
666,41,162
9572,41,162
786,41,1
1471,41,241
751,41,1
8926,41,162
7975,41,1
8494,41,162
12630,41,241
10386,41,241
11239,1,241
10669,1,162
12694,41,1
3848,41,241
4142,41,162
10431,241,1
5918,41,162
4978,1,41
5750,41,241
6616,41,241
9018,41,1
6314,41,1
6815,41,162
9828,41,1
8557,41,241
95,241,1
7148,241,162
3538,41,241
10228,41,1
12252,41,1
5325,41,1
4830,41,241
4606,41,1
369,41,162
2613,41,241
4708,41,162
12045,41,1
1701,41,1
317,41,1
9586,241,162
9063,1,241
3087,241,41
12362,41,162
3924,1,41
6962,41,241
8215,1,41
2556,162,41
11300,241,1
2166,241,162
12144,241,41
7302,41,1
10307,41,1
6693,162,1
3083,41,1
1344,241,41
9045,41,241
8006,1,241
8399,41,1
8020,162,241
7195,241,41
3184,41,162
7176,41,241
5618,1,162
1681,41,241
12675,241,41
11472,41,162
4199,41,1
8697,41,1
11553,41,241
7786,41,241
4157,241,41
5539,41,241
4490,1,241
6650,41,162
1225,41,1
9775,41,241
6776,241,1
10004,241,1
9912,1,41
1533,1,41
7633,1,41
7757,241,1
2873,1,241
3469,41,241
2077,241,41
4777,41,241
4926,41,162
2073,41,241
7570,41,162
6707,41,162
11703,241,1
7607,41,162
5655,41,1
3101,41,1
11974,1,162
1859,41,1
2127,1,241
269,1,41
1080,41,1
1881,41,1
6703,241,162
8138,41,1
1425,41,241
3306,41,241
6709,41,241
6551,41,1
3792,41,162
1565,41,162
2458,41,1
7597,241,162
1928,41,1
9154,1,241
5982,241,1
2328,1,241
836,241,1
4077,1,241
10218,41,1
5905,41,241
256,1,162
11011,241,1
6132,41,162
9847,41,241
12847,41,241
11854,41,1
4612,1,162
4198,41,162
6972,41,241
9646,1,41
4072,41,241
7320,41,241
7236,41,1
9292,162,1
1828,41,1
7852,41,1
2141,41,162
821,41,162
9722,41,1
6582,41,162
11933,41,1
9691,241,1
3545,241,162
9228,41,1
4961,41,241
9046,41,1
8904,1,41
5216,41,241
12292,1,41
10565,241,162
12505,41,1
4836,1,241
47,41,241
5446,241,41
4350,41,162
7772,41,241
4645,41,1
2408,41,162
5518,41,241
9011,1,162
12472,41,241
5638,41,162
1400,41,241
3471,41,241
3852,41,162
5217,241,162
8256,41,1
1622,41,1
9740,41,162
1399,41,241
4217,41,162
2564,41,1
10854,41,1
5738,162,1
12267,41,241
12958,41,1
5192,41,1
8290,41,1
2712,41,241
4940,41,1
3150,41,1
11196,41,1
3630,41,162
4756,241,1
444,41,241
11214,41,162
500,41,1
2007,241,41
11204,41,241
10238,41,1
9697,41,1
4724,41,241
12677,41,241
5410,41,241
11247,241,41
10082,41,241
10445,41,162
12660,41,241
3397,41,241
9737,1,241
9177,41,241
5823,241,162
9792,241,1
