Index,Room_Og,Room_Changed
10746,241,41
8084,41,1
3432,41,1
11483,41,162
12660,41,1
10504,41,1
728,241,41
2542,41,241
10680,41,241
6020,41,162
9884,41,162
11324,41,1
7542,241,1
6785,1,41
3535,241,1
11231,41,241
4640,41,241
5286,241,1
2443,1,162
5339,241,162
9515,41,1
4792,241,1
1425,41,162
6343,41,1
9408,41,162
3722,241,1
11737,41,1
2040,41,1
431,241,1
1863,241,1
2702,41,1
9023,41,241
2014,1,41
4405,41,162
2113,241,1
108,41,162
10518,41,241
10515,41,162
11249,41,1
9914,41,162
12095,41,162
5067,41,162
4549,41,241
3727,41,1
5834,1,241
9761,41,241
2304,41,1
3604,1,41
6205,1,241
162,41,1
13030,1,41
7704,41,1
6425,1,162
269,1,162
7699,1,41
12677,41,241
12916,41,162
9095,41,162
4703,241,162
10834,41,241
10546,41,162
9256,41,241
2405,241,41
3376,241,41
86,241,1
4811,41,241
10098,41,241
11632,41,1
555,41,1
10130,41,162
5287,41,241
1988,41,1
7421,1,162
228,241,162
4557,41,162
11756,41,162
9383,41,1
6867,41,1
4493,41,162
3208,41,241
9348,41,241
3540,241,41
1717,41,241
1861,162,241
9799,241,162
3967,241,41
10379,241,162
5950,241,41
11978,1,162
5765,41,162
6873,41,162
5256,41,1
9900,41,241
12800,41,241
7365,41,1
11742,41,1
8226,41,241
12342,41,1
9592,41,241
11387,41,1
275,41,162
430,41,241
3621,41,1
6688,41,241
11405,41,1
1525,241,1
6103,41,1
2166,241,41
2416,41,1
3491,241,41
1708,41,241
4706,41,162
3001,41,1
12065,41,241
8958,1,162
3498,1,241
1483,41,1
12962,1,241
8663,241,162
9793,41,241
479,41,1
8402,41,1
2290,241,41
9707,41,241
6054,1,162
6257,41,1
7286,41,241
8427,1,241
8979,41,1
9810,1,162
2865,41,162
6760,41,1
13000,241,1
3397,1,241
12879,41,162
11379,41,241
8037,41,1
7831,241,41
3823,41,1
5081,241,162
4109,41,162
13109,41,1
7554,41,1
7041,41,241
2966,41,1
2955,41,241
8841,41,1
12669,41,241
1108,41,241
59,241,162
1877,41,162
13087,1,241
1352,41,241
5916,41,1
6794,41,241
3057,241,1
10755,1,241
6650,41,1
4541,41,1
6154,41,1
7478,1,41
2995,41,1
3359,241,162
952,41,1
3894,41,162
6421,41,1
8262,241,162
12925,41,241
8248,41,241
10039,41,1
7463,41,162
11492,241,41
2051,41,1
5190,1,41
6254,1,162
3204,41,241
9341,41,1
5744,41,162
3320,41,1
3497,41,241
977,41,162
6227,41,1
34,41,162
12226,41,162
1952,1,241
254,41,162
187,41,241
3472,41,1
