Index,Room_Og,Room_Changed
6836,41,162
4880,41,241
1651,241,1
13084,41,241
8254,241,162
3776,41,162
12899,41,241
7886,41,241
5722,41,241
9509,41,162
8130,41,241
11156,41,1
10922,41,162
9788,1,241
8787,41,1
8293,41,1
284,41,1
2940,41,241
11581,41,162
8321,1,41
12756,41,162
1178,41,241
6780,1,162
7279,41,241
2495,41,1
316,41,162
3061,241,1
3303,241,1
6513,1,41
12031,1,162
5351,41,241
6698,241,1
825,41,241
5788,241,41
12818,1,241
1446,41,162
3869,1,41
6161,241,41
12409,241,41
12035,41,162
10966,1,241
12360,41,241
3883,41,162
193,41,162
9231,241,1
6087,1,41
2721,41,1
7781,241,41
201,241,1
6430,41,241
11971,1,241
892,1,41
2224,41,1
8767,41,162
7849,41,1
6465,41,162
7525,41,241
2703,1,41
6566,1,241
10411,41,241
3092,41,162
4124,241,162
3773,241,162
4566,1,162
8011,41,1
11671,41,241
5609,241,41
3806,241,162
3138,41,1
540,41,162
2487,1,41
4154,41,1
8664,41,162
6375,41,1
11634,41,241
11454,41,1
3500,41,241
7941,41,1
2922,162,241
7582,41,241
4926,41,162
3528,41,241
2211,41,1
5444,241,162
12906,41,1
3402,241,1
1817,41,1
6847,162,241
4709,1,241
6820,1,41
11009,241,1
6743,241,1
12431,41,1
7932,41,241
6551,41,162
10271,41,1
4111,41,241
12634,41,1
535,162,241
12543,41,1
9230,41,1
5822,1,162
1557,41,1
9985,41,241
8445,41,241
12673,241,1
3861,1,241
10780,41,1
12509,41,241
6210,1,241
5355,41,162
8798,1,241
5458,41,241
4731,41,241
5484,41,241
4223,241,41
2162,241,1
12675,241,1
9431,1,241
7418,41,162
10368,41,162
12847,41,1
466,41,1
7029,41,1
5813,1,162
4058,41,1
6973,41,1
4717,1,241
6404,241,1
4464,241,1
2260,241,41
