Index,Room_Og,Room_Changed
2384,41,1
7910,241,1
1379,1,41
4909,41,241
7961,1,41
440,41,1
944,241,1
12115,41,162
5924,241,1
9492,41,162
4307,41,241
6597,41,241
12462,41,1
4844,41,241
12080,41,1
7395,41,1
9421,41,162
4549,241,1
5386,41,1
5226,41,1
781,241,41
5743,41,162
7607,41,1
6153,41,1
10875,41,1
463,241,41
11422,41,241
8568,41,162
8476,41,241
4601,241,162
5158,41,162
3606,41,162
41,41,162
9073,41,241
11599,241,162
7550,41,162
2515,41,162
1842,41,162
234,41,1
1653,241,162
6862,41,162
12040,41,162
7003,41,162
1200,241,41
961,41,241
12529,41,162
5514,41,162
8228,241,162
10298,41,162
4514,1,241
6300,241,41
12974,241,1
4823,1,162
3103,41,162
6097,41,162
6178,41,241
10385,1,41
4910,41,162
11519,41,162
2050,41,1
11240,41,162
7259,41,1
5143,41,241
2661,241,1
9128,41,241
5624,41,241
12349,1,241
9839,41,162
3240,1,162
13004,41,162
3033,41,1
10903,241,41
8091,41,162
11232,41,241
5343,241,1
1065,1,162
7449,41,1
6293,41,1
5694,41,241
408,41,241
7075,41,1
4663,41,241
3637,41,241
8621,41,162
12321,41,162
11806,41,241
12630,41,1
13037,41,241
2457,41,241
12492,241,41
10495,1,41
9173,41,162
5737,241,1
1155,41,241
7378,162,41
9123,41,1
5825,41,1
5495,241,41
11267,41,162
8122,241,41
5978,41,162
3785,41,1
9249,41,1
10307,41,162
8306,241,162
3192,41,162
9508,41,241
1501,241,1
7195,41,241
5849,41,162
7448,41,162
3835,41,1
10700,241,1
10617,41,241
876,41,162
181,41,162
5656,41,162
3324,41,241
7866,41,1
5254,41,241
11208,41,1
4916,41,162
10575,41,162
1757,241,162
8804,241,1
11115,241,162
9848,41,162
2389,41,241
7255,1,41
9063,1,241
7891,241,41
