Index,Room_Og,Room_Changed
10858,241,1
4219,41,162
3821,41,241
12258,241,41
5603,41,1
7664,41,1
12230,241,41
8787,241,41
12972,241,1
2098,41,162
4240,1,41
518,241,162
2711,162,1
6154,41,1
4673,1,241
9975,41,162
2859,41,241
2880,241,1
9676,41,241
1031,41,162
7408,41,1
231,41,162
12322,41,241
10064,1,162
3505,1,41
1155,41,1
3814,41,1
11632,41,241
5404,41,241
4669,41,1
203,1,241
477,1,162
11267,41,1
2609,41,241
11049,41,1
12756,41,241
1781,1,241
8250,41,1
2086,41,241
9405,41,162
12218,41,162
11145,241,41
9659,1,41
12686,41,1
12132,41,241
8961,41,1
5610,1,241
3527,41,162
6234,41,162
5973,241,162
1637,41,1
5302,41,241
9033,41,162
5016,41,241
13125,41,162
8283,241,1
2883,41,162
670,241,1
12271,41,162
11818,41,162
8665,41,162
8199,241,41
1218,41,1
6623,41,1
9671,41,162
2269,41,241
7385,41,241
6224,41,241
5260,241,41
12873,41,241
3628,41,162
11741,41,241
6702,41,241
7916,41,241
7821,41,162
9900,241,162
8636,41,1
2244,241,41
8899,41,241
11271,41,241
8299,41,241
8828,41,241
5935,41,241
3798,1,162
8797,41,1
2989,41,1
1341,41,1
10449,41,241
2404,41,1
10855,41,1
68,241,162
3830,41,241
5726,41,241
12765,1,162
7784,241,162
11829,41,241
7915,41,1
7692,41,241
2282,41,241
3368,41,1
2905,41,162
6988,1,241
3854,41,162
10618,41,162
2402,41,162
2165,1,41
4508,41,241
8366,1,241
2398,41,162
10619,41,241
3128,1,241
10878,1,241
11526,41,162
1723,41,162
9221,41,162
4200,241,1
3861,1,241
994,41,241
2946,41,1
3926,41,162
1048,241,1
8227,162,1
4355,1,162
2531,241,1
12320,41,162
5129,241,162
10057,41,241
6825,41,1
13108,41,1
8350,41,162
417,1,241
