Index,Room_Og,Room_Changed
4860,241,41
3480,241,41
4208,41,1
4246,41,241
6915,41,162
6132,241,1
1655,41,241
2711,162,41
720,1,41
2798,241,41
160,41,241
1832,41,241
5750,41,241
8409,1,41
11558,41,162
8044,241,41
8666,41,162
10056,41,241
10748,241,1
10409,41,162
8406,41,1
6432,41,162
2845,41,1
5021,41,1
13111,41,1
9023,162,41
4639,41,162
11935,41,162
8245,41,1
2152,41,162
2667,41,1
11390,41,1
5049,41,162
12288,1,162
7635,41,162
6730,41,241
4442,241,1
10536,241,41
13130,41,162
11617,41,241
11911,41,1
5179,41,241
7847,41,1
8867,41,241
12566,41,241
9119,41,1
4085,41,241
4661,41,241
2592,41,1
5712,241,162
5333,41,162
2098,41,162
6015,41,162
10419,41,1
3577,41,241
80,41,162
6720,41,241
10123,1,241
11794,41,241
12155,41,162
1074,41,1
3805,41,1
10386,41,162
11733,41,241
6552,41,241
5493,41,241
9530,41,241
1778,41,162
12554,41,162
12301,41,162
1244,41,241
3318,41,1
3430,41,1
9880,41,1
7373,241,162
13006,41,162
571,241,1
6359,41,162
5330,41,162
6124,41,1
11848,41,1
3964,41,1
5863,41,241
3234,1,241
951,41,241
4588,41,241
5176,1,162
2837,41,1
192,241,1
9883,41,1
5887,41,162
11896,41,162
13045,241,1
8925,41,162
5959,41,241
1853,41,241
10506,1,241
8468,41,162
10607,41,1
9989,41,241
5886,41,241
4892,41,241
845,41,162
3688,41,241
1693,41,1
7245,241,1
4936,41,1
9246,41,1
10942,41,162
5322,41,162
3209,41,1
11155,41,1
824,41,241
5699,41,241
12912,241,1
590,241,1
9913,41,162
4609,41,162
9547,41,1
5852,41,1
888,41,162
6443,41,241
3168,41,1
2754,41,1
8063,41,241
850,41,1
8393,41,241
1170,1,162
78,41,241
9509,41,162
11070,241,41
