Index,Room_Og,Room_Changed
4072,241,162
9396,162,241
6331,41,162
9331,41,1
8695,41,1
6404,241,1
5830,1,41
4222,1,41
6552,41,162
6296,41,241
7017,41,162
4762,1,162
3810,1,41
4559,1,162
6994,41,1
4927,41,162
8247,41,162
5400,1,241
3837,41,241
3171,241,1
4599,241,1
9198,41,1
10904,241,1
3041,41,241
6601,41,162
12780,241,1
2828,41,1
7140,41,1
3528,41,241
958,41,241
6524,41,162
7755,41,162
12713,41,162
11707,241,1
7006,1,41
4951,41,1
6212,162,41
6574,41,241
6400,41,1
9798,1,162
10733,41,162
3270,41,162
12694,41,1
1293,41,241
9511,41,241
4866,241,1
7576,41,241
9975,41,162
2487,1,162
12143,241,162
7954,41,162
5901,41,162
12691,41,1
7456,241,41
11450,41,162
98,1,241
8038,1,41
9792,41,1
13083,1,41
2962,1,162
7098,1,241
2198,41,1
2536,1,162
4697,41,1
9637,41,241
9239,41,1
7266,41,1
302,41,1
3829,241,1
7492,41,162
3750,41,162
4066,41,1
3133,41,1
6162,41,241
7383,41,241
2388,41,241
9923,41,241
3790,41,162
13018,241,41
8067,41,241
10027,41,162
2108,41,241
6925,1,41
12639,41,1
5204,162,1
7245,241,162
3343,41,162
10880,162,1
10613,41,241
8869,41,241
2064,41,241
3011,41,162
13116,41,162
12961,41,241
3238,41,241
11049,41,162
8752,41,241
10481,41,241
9303,41,1
12906,41,241
6675,41,1
7015,41,241
3354,41,162
12893,41,162
6852,41,241
3937,41,241
11193,41,162
7379,1,41
10214,241,1
5137,1,162
5421,41,241
3781,41,162
4584,41,162
9545,41,241
6893,41,1
5753,41,162
10294,41,1
2529,41,241
6656,41,162
8108,41,1
10334,41,162
11132,41,1
7434,241,41
6864,41,1
3643,41,241
10596,41,1
1944,41,162
3109,241,162
7019,41,1
1824,41,241
4068,41,1
