Index,Room_Og,Room_Changed
11208,41,162
3438,241,1
9516,41,241
10356,41,162
4062,41,241
6181,41,241
4195,41,162
13080,241,41
9151,41,241
8690,41,162
12403,41,1
5816,241,1
10469,41,162
4857,41,241
5206,162,1
5952,41,1
11374,41,162
6899,41,1
4566,41,241
794,41,241
2436,41,162
5965,41,241
982,41,162
8455,41,1
7671,241,1
8513,41,162
9802,41,162
5772,41,1
9268,241,1
5184,241,162
2627,41,162
8721,41,241
5155,241,162
439,41,162
4325,41,1
6560,41,1
7163,41,241
2093,41,1
3836,41,1
5921,241,1
3912,241,162
7713,41,1
12348,41,241
319,41,162
9595,41,162
6019,41,162
10122,41,1
7455,41,162
2327,41,241
9427,241,1
6743,1,241
3875,41,162
7279,41,1
8462,41,241
11160,41,1
1093,241,41
8664,41,241
6469,41,1
7465,41,241
4046,41,241
8810,41,241
6570,41,1
3303,41,162
12046,162,241
2180,1,41
11482,41,1
12061,41,1
6750,41,1
2758,41,241
9730,41,162
5145,1,41
3206,41,241
3008,41,162
12190,41,162
7172,41,162
385,41,241
1587,41,241
9045,41,162
2131,241,1
108,41,162
1635,241,41
3158,41,241
5731,41,241
7761,41,1
9214,41,241
12972,241,41
7685,1,41
9521,41,162
7603,241,41
3872,41,1
8174,41,1
10624,41,241
4873,41,162
5570,1,241
2719,41,162
9217,41,1
10972,1,241
2771,41,1
1553,41,241
5906,41,162
10019,41,162
6116,41,162
408,41,1
4671,41,1
5121,41,1
3421,41,162
10134,41,1
4476,41,162
2512,41,241
1840,41,162
1588,41,162
9705,41,162
4698,41,162
5943,41,162
12799,41,241
11923,41,1
10622,41,162
10898,41,162
11706,241,1
3225,41,241
7165,41,1
2642,41,241
10069,41,241
4999,41,162
6553,41,241
8426,41,162
11243,41,241
2164,241,162
1672,41,241
9046,41,162
3708,41,241
