Index,Room_Og,Room_Changed
3247,41,162
9656,41,162
2427,241,1
8232,241,162
7596,41,162
3978,1,241
1579,41,162
4341,41,241
11407,41,162
6014,41,241
7342,41,162
5068,41,1
12096,41,162
10367,41,241
11571,241,41
86,241,162
2529,41,162
2842,41,1
6102,41,1
1336,241,162
10026,41,241
13066,41,162
13131,241,1
6330,41,241
6955,1,41
6869,41,241
5576,41,162
6554,41,162
4290,41,1
10456,1,41
10111,41,241
12292,1,162
6233,41,1
10853,41,241
3669,162,1
61,241,1
2299,241,1
4311,41,162
10286,41,241
4531,41,1
3990,241,41
2846,241,162
421,41,241
5334,41,162
791,1,162
11177,241,41
9490,1,162
745,1,241
11172,41,1
708,41,241
6269,241,1
9727,41,162
869,41,241
12302,241,41
10662,41,1
2809,1,241
11001,41,162
11585,41,162
12782,41,241
9557,241,41
1947,41,241
8347,41,241
3478,41,1
360,41,1
5538,41,162
11607,1,41
4244,41,241
4288,41,241
11288,41,241
10663,41,241
10799,241,41
4584,41,1
5472,162,41
10831,41,162
6490,41,241
7283,41,1
11868,41,1
10515,41,241
8421,241,41
1636,241,1
10619,41,241
7259,41,162
12718,41,1
688,41,241
12400,41,241
4436,1,241
1520,241,41
7847,1,162
12843,41,162
213,41,1
760,41,1
12443,41,162
12516,241,162
8658,41,241
9441,41,241
1852,41,241
4879,1,241
9635,41,241
11881,41,1
3708,41,241
5243,1,162
8615,41,1
11120,41,241
4666,1,162
9126,41,241
2369,241,41
3644,41,162
12576,241,41
8408,41,241
4912,41,1
2195,41,241
8645,41,162
7845,1,162
6619,241,41
881,41,162
2423,41,1
6519,1,241
1437,41,241
9857,41,162
8883,41,241
1534,41,241
3376,241,1
1988,41,241
6009,41,1
4962,41,1
605,41,162
9108,41,241
9776,41,241
715,41,241
6780,1,162
11137,41,1
