Index,Room_Og,Room_Changed
357,241,162
12143,241,162
8677,1,241
982,41,1
8695,1,162
12200,41,241
9527,241,162
5296,1,41
1607,41,162
12452,41,1
5255,41,162
10087,241,41
5329,41,162
3322,241,162
6868,41,1
3955,41,241
8122,162,1
8356,41,162
5030,41,241
4511,41,1
11324,41,241
66,41,162
4631,41,1
10283,1,41
6375,241,1
12436,41,1
11861,41,162
10419,41,241
5855,41,162
6592,41,162
10393,41,1
194,41,162
11814,41,1
10617,241,41
7871,41,241
11130,1,241
9842,41,1
9795,41,241
4588,41,241
10542,41,162
2422,41,1
11911,241,41
9437,1,162
11320,41,241
10710,41,162
5664,241,1
5024,41,162
4479,41,241
13035,41,1
3809,241,41
9581,41,1
12403,41,162
7067,41,241
1294,41,241
6315,41,241
6253,41,162
10377,41,162
521,1,162
4559,1,41
8688,1,241
12007,41,162
10782,41,241
10842,41,162
6622,41,162
10224,41,162
6687,41,162
9779,41,1
7570,241,162
6215,241,1
11393,41,1
9881,41,1
1987,41,162
9956,41,162
11003,41,162
6562,41,1
5286,241,41
10848,41,241
2398,41,241
915,41,162
11870,41,1
5008,41,241
8769,41,162
12316,41,162
12077,241,162
9443,41,241
6875,1,162
8037,41,1
10567,41,241
5152,1,162
3555,41,241
8020,41,1
4889,241,162
8400,41,162
7975,41,1
9954,41,162
7238,41,1
9504,241,41
703,41,162
8904,1,241
6560,41,162
1557,41,162
2520,41,1
8449,41,1
9978,1,41
1243,41,241
5289,41,162
7471,41,1
9040,41,241
10498,41,162
12709,241,41
407,41,162
5666,41,162
8823,41,162
2870,162,41
6628,1,41
10279,41,162
8023,41,162
8781,41,1
10566,41,162
3159,41,241
4358,162,41
12167,1,41
2039,41,1
7523,41,162
4297,41,1
1786,41,162
372,41,1
2387,1,241
2718,41,162
6576,41,1
5091,1,162
