Index,Room_Og,Room_Changed
9863,41,1
9618,41,162
399,41,241
2317,41,162
1640,41,241
8510,41,162
9733,41,162
36,41,162
8849,41,1
499,41,1
10331,1,41
5195,1,162
11198,1,241
9799,1,241
13095,162,241
8449,41,1
11231,41,241
12598,41,162
10535,241,162
5081,241,41
3030,1,162
7716,41,1
8497,41,1
9775,41,162
5671,1,241
3671,241,41
10986,1,41
535,1,162
4448,1,41
6418,41,241
4642,41,162
9791,41,162
6512,241,162
10262,41,162
3672,241,162
6472,41,1
11394,41,162
1979,41,162
4115,41,162
1216,41,162
11109,41,1
9833,41,241
4621,41,162
12313,241,1
1309,41,1
5595,41,1
1796,41,1
11095,41,162
9867,241,162
10182,41,241
8074,41,162
7230,41,241
4675,1,241
5664,241,1
2651,1,241
12341,1,41
5208,241,41
9491,41,241
10510,162,1
9573,41,162
9704,41,1
9199,41,1
9322,1,41
6871,41,1
1661,41,1
8946,41,1
11814,41,1
5032,41,162
10579,41,1
494,241,1
10583,1,162
9313,241,162
7852,41,1
1273,1,162
11141,41,162
7510,241,162
1857,41,162
6103,41,162
9961,41,162
8601,1,162
1488,41,162
11868,1,241
7273,1,162
5858,41,241
3886,41,1
6033,241,162
11858,41,162
5880,41,1
3919,41,241
12480,41,241
2276,41,1
8723,41,1
52,41,162
368,41,162
9277,41,1
10014,41,162
3921,41,162
5490,41,1
3389,41,241
1569,1,41
7415,41,1
12203,41,241
5112,41,241
12282,41,1
11342,1,241
8412,241,162
11833,41,241
7553,41,162
3381,241,41
2165,241,1
12479,41,1
2898,241,1
2126,162,241
2019,1,41
73,41,241
8182,41,1
8692,1,241
3482,41,1
4215,41,241
3514,41,241
5841,41,1
10409,41,241
12822,1,162
7342,41,241
8820,41,241
6522,41,241
4528,41,241
7223,241,1
9958,1,41
2431,1,162
6338,41,241
