Index,Room_Og,Room_Changed
11526,41,162
296,1,41
6261,41,241
8462,41,241
4668,41,241
3356,41,1
7352,241,162
2312,41,162
10329,1,241
8079,41,162
9642,1,241
7999,1,41
1661,41,241
12796,41,162
8314,241,41
6102,41,241
5459,1,162
9273,41,241
7873,41,1
4850,41,162
2288,1,241
4771,1,41
1789,41,162
9586,241,162
4797,41,241
4033,41,1
9409,41,241
12331,41,162
11824,41,1
1651,241,162
13028,1,162
10715,41,1
4282,41,162
9722,41,162
8762,41,241
4096,41,1
5930,1,241
5330,41,1
3253,41,1
5297,41,162
6296,241,1
7703,41,241
12409,241,162
1755,162,241
1640,41,1
1850,41,241
2128,41,1
5156,241,1
3254,41,162
12023,1,162
7420,1,241
915,41,162
2642,1,162
5972,41,162
3733,41,241
7638,41,241
9606,41,162
10179,41,241
9010,1,41
5773,1,41
2646,1,241
1122,241,1
10293,241,1
6571,41,241
10235,41,162
4832,41,162
9848,41,1
3560,1,162
9175,41,162
9413,41,1
2136,41,241
9556,1,162
7448,41,162
4861,241,1
1620,41,241
5759,41,241
7022,41,1
10661,41,162
4218,41,241
7347,41,241
551,41,1
8836,241,162
5340,41,1
485,241,162
49,1,41
11760,1,241
4904,41,162
2662,241,41
2191,41,162
3099,41,1
12275,241,1
216,1,241
7368,1,241
13085,41,162
3949,41,162
6359,41,1
10921,41,241
4351,41,162
6735,41,1
2639,241,162
4147,241,1
4730,241,1
1157,1,162
11950,41,162
9003,241,162
3817,1,41
9004,1,241
9234,41,241
5573,41,241
6127,41,162
721,1,241
6928,241,1
10467,41,1
11071,1,41
10941,41,241
3339,1,241
11943,241,41
12732,41,1
11678,241,41
12562,41,162
12102,241,41
1865,241,41
4320,41,162
5360,41,1
9070,41,162
8305,1,241
6502,41,162
11009,241,41
5750,41,162
5477,41,1
1258,241,1
