Index,Room_Og,Room_Changed
8813,241,41
6644,41,162
3440,41,162
11100,41,162
13122,1,162
6809,41,241
8691,41,1
11760,1,41
10700,1,241
10922,41,1
3550,41,241
3123,1,241
6037,41,1
5509,41,1
5104,41,1
159,41,162
7163,41,1
12520,41,241
7065,41,1
2517,41,241
6651,41,1
4981,41,1
3707,41,1
8591,41,1
7212,41,162
12488,241,41
3881,241,162
5015,41,162
593,241,41
1923,41,241
5496,241,1
716,41,241
1125,41,241
3161,241,41
10858,241,1
2615,241,162
7142,41,241
6529,1,241
1198,1,41
12106,41,162
4349,41,162
6675,41,241
11685,41,241
11010,41,1
921,41,162
6262,41,162
8781,1,241
2057,41,162
4751,41,1
1823,41,241
2506,41,241
3934,241,41
7805,41,1
194,41,162
9885,41,1
7786,41,162
12706,41,241
8562,41,162
10475,41,162
41,41,1
6249,41,162
4556,41,241
877,41,1
4986,41,241
8303,41,241
4670,41,1
12530,41,241
1789,41,1
618,41,241
9481,1,162
4495,241,41
11815,1,41
1140,41,162
350,1,241
1735,241,1
13083,1,41
12350,1,162
12751,1,41
3668,241,162
10155,41,162
1413,41,1
6252,41,1
7221,241,1
3319,1,162
7524,41,241
4714,41,241
3763,1,162
7382,41,241
12226,1,41
5789,241,41
5896,241,162
10060,41,241
8097,41,162
5813,1,41
1225,162,41
662,41,1
3262,41,162
837,41,241
3744,41,1
12661,41,241
5677,41,241
5985,1,41
7943,241,162
12575,41,162
11933,41,1
11986,41,1
6155,41,162
6852,41,1
3361,41,1
69,41,241
6573,1,162
12423,41,162
8833,41,162
8387,162,241
12322,41,1
5614,1,241
9634,41,241
9567,41,162
10674,41,162
12301,41,162
3295,241,162
10467,41,1
8757,1,41
13102,41,162
10221,1,162
11520,41,241
9037,41,162
12314,41,241
2958,41,241
8655,41,1
2842,1,162
