Index,Room_Og,Room_Changed
4163,41,1
6412,41,162
9848,41,162
10632,41,162
12955,41,241
7905,41,162
2851,241,162
4349,1,162
12209,41,162
1429,41,241
1286,41,162
11526,41,241
695,162,241
1796,41,241
2808,41,162
12207,241,41
9726,41,162
664,41,1
13053,241,162
12294,41,241
11346,41,241
9886,41,1
6924,41,241
8971,41,1
4364,41,162
7738,1,241
12572,41,162
11819,1,41
6781,41,162
2101,41,162
13138,41,162
11623,162,41
8087,41,241
2111,241,41
724,41,162
3410,41,241
8752,41,241
10919,1,241
11011,241,41
7966,241,41
1114,1,162
1299,41,162
2902,41,1
12406,162,41
1108,41,241
11338,1,162
4236,1,241
5175,41,1
12147,41,1
6269,241,162
8404,41,241
6415,1,241
12440,241,162
1192,41,241
6422,41,241
10311,41,241
5504,41,162
8878,41,162
12758,241,41
903,1,241
11173,41,1
7730,41,241
12077,241,162
12915,41,241
10732,41,162
6904,1,41
12603,241,41
7568,41,162
2030,41,1
9221,41,241
2713,162,41
4440,41,162
12123,241,41
5186,241,1
9113,41,1
8154,41,162
3629,41,1
8240,41,241
7181,41,241
11213,41,1
1528,41,1
5324,41,241
9096,41,162
6130,41,162
7411,241,1
2766,162,41
2911,1,162
7843,41,241
6319,1,41
4282,41,1
11585,41,162
1471,41,241
5812,41,1
8376,1,41
6796,1,241
7641,41,241
2618,41,1
841,241,162
2513,41,241
8896,41,162
8730,1,162
4597,241,1
3981,41,1
3839,41,1
626,241,1
9586,241,41
10544,41,241
4945,41,1
8695,1,241
6757,41,1
4774,41,162
1168,1,162
4281,41,1
1945,41,241
10263,41,1
357,241,1
3354,41,162
12194,41,241
11,41,241
11065,41,241
9403,41,241
5457,41,1
9801,1,41
1379,1,41
12661,41,241
1951,241,162
5833,1,162
12993,241,1
7732,241,41
4481,41,1
7805,1,241
6961,241,41
8969,41,162
610,41,162
12219,41,241
1641,41,241
4285,241,162
13077,41,162
3938,41,1
2454,41,162
2869,41,1
11364,41,162
10013,1,41
7112,41,241
6163,241,1
4396,41,1
764,41,1
427,41,162
10283,1,41
6659,41,1
6027,1,241
9731,41,1
3087,241,162
10347,41,241
6941,41,241
10750,241,1
2702,41,1
11683,41,241
4117,41,241
5381,41,1
9888,41,241
11093,162,241
9063,1,241
820,41,1
12989,162,1
10657,41,162
9364,41,162
11867,41,162
4481,1,41
12594,241,41
10554,41,1
12306,41,1
6623,41,241
6337,41,1
9686,241,162
7990,241,162
4581,41,241
6976,41,1
8161,41,241
4737,41,241
9018,41,1
2081,41,1
4899,41,162
9868,41,162
5007,41,241
12771,41,241
10567,41,162
13022,41,241
10119,1,241
9721,41,241
5772,41,162
6738,41,1
2682,41,1
8386,41,241
7757,41,241
2668,41,1
1400,41,162
2858,1,162
8134,41,162
9086,41,241
392,41,162
9905,241,162
10303,41,1
12277,41,241
10757,41,241
178,41,162
307,41,1
11733,41,1
13012,41,162
6000,41,162
10572,41,162
2247,41,1
3441,1,162
7523,41,241
10915,41,1
6141,241,162
2742,41,162
2031,41,162
1194,41,162
11899,41,162
5465,41,162
12973,41,1
8759,1,162
12981,1,41
12922,1,41
5198,41,162
12987,41,162
1677,1,162
9819,41,162
2187,41,162
11307,241,41
1744,41,241
4110,41,162
3226,241,162
3868,41,1
6431,41,241
4551,241,41
11575,41,241
12963,1,162
2735,41,162
5648,41,241
3336,41,162
144,241,1
8271,1,241
6719,41,162
8444,241,1
11457,41,241
4483,41,1
2683,41,162
3049,41,241
5257,41,1
12469,41,162
3358,41,1
12064,41,241
2110,41,1
2203,41,162
9663,241,1
10019,1,162
2882,241,41
4675,1,162
6815,41,162
417,1,41
7046,41,241
8192,41,1
3970,41,241
3335,1,41
8765,41,162
7736,41,1
7979,41,241
6114,41,241
6940,41,162
3261,41,162
844,1,162
5354,1,41
7115,41,162
3518,241,162
1379,41,162
1582,241,1
3598,241,1
11510,41,241
2159,41,241
4770,1,162
13127,41,1
5416,41,241
195,41,162
10696,41,162
6173,41,1
2308,41,241
552,41,162
4300,41,1
9713,41,1
9537,41,162
2739,241,162
11014,41,1
6517,41,162
4038,41,241
9241,41,162
4961,41,241
2065,41,162
7515,41,241
7575,1,241
1649,41,1
4084,1,41
4951,241,1
8320,41,241
12411,41,162
875,41,1
3484,41,162
2523,41,241
12375,41,162
9047,41,1
4391,241,1
1340,41,241
6508,41,1
8807,41,162
12688,41,162
10173,41,162
7398,41,241
207,41,1
12693,41,241
12330,41,162
8994,41,1
5001,41,162
190,1,41
11381,241,162
12257,41,1
3333,241,162
13001,41,162
881,41,162
4889,241,1
3869,1,241
10801,41,1
8583,41,241
7215,41,241
12042,41,241
9155,241,1
1457,41,162
7709,241,1
4847,41,162
4092,1,241
5740,241,1
50,41,241
3259,41,241
3318,41,1
11233,41,162
4792,241,41
13120,41,1
6099,41,241
5551,241,162
5137,1,241
6209,41,241
7268,41,241
4041,241,162
3621,41,241
9424,41,162
3940,41,1
10833,41,241
124,41,241
8022,41,162
12815,241,1
8621,41,162
3142,41,241
20,41,241
6632,41,241
4089,41,1
8882,41,1
10628,41,1
8906,1,41
2504,241,41
5564,41,1
5543,41,1
5219,41,241
4153,41,1
5154,241,162
4353,41,162
8279,41,162
3496,41,162
749,1,162
1738,41,1
4519,241,41
5944,41,1
2164,241,1
12426,41,241
6051,41,162
7967,241,162
4270,41,241
4420,41,1
12875,1,41
491,41,1
9853,41,162
4748,41,241
768,41,1
8143,41,1
12638,41,241
12645,1,162
12580,41,1
12355,241,1
4872,1,241
5202,41,1
10765,41,162
7500,41,162
7607,41,162
10163,241,162
299,241,162
10483,41,241
2228,1,162
5366,162,41
8931,41,241
12803,1,241
10292,41,1
6527,41,241
10237,41,1
8045,41,241
10857,41,241
11251,1,241
3653,1,241
8111,1,241
4141,41,241
7094,41,1
8938,41,162
690,1,241
755,41,241
9337,41,1
1958,41,241
364,1,41
5075,41,241
7154,41,162
11894,41,162
10879,41,241
4108,41,241
7863,41,1
4194,41,241
5567,1,241
1100,41,241
607,41,162
1106,241,1
10278,1,241
7309,41,241
7179,241,1
5113,41,1
4294,1,241
3900,41,162
8497,241,41
1153,41,1
10550,1,162
7509,41,241
3681,41,1
5974,1,241
1651,162,1
2395,162,241
412,241,162
9284,41,241
13019,41,1
8267,41,1
3425,41,1
6562,41,1
1746,41,241
4588,41,162
1612,41,162
3033,241,1
8032,41,162
4938,41,162
10681,41,241
12288,41,1
1032,41,162
320,41,162
1691,41,1
7163,41,241
11374,41,162
9636,41,162
10369,41,1
4264,41,1
11257,41,162
4421,241,162
8278,41,162
7162,41,162
3893,41,241
2859,41,241
7166,41,162
1463,41,1
10773,41,241
10617,241,41
7606,41,162
3307,41,241
11245,41,241
143,41,162
5605,241,162
12470,241,41
3065,241,1
10931,41,162
1956,41,241
6804,41,162
11281,41,241
1305,41,241
8856,41,162
4643,41,162
2152,41,241
10664,41,1
5361,41,241
11160,41,1
6902,41,162
10187,41,241
8981,41,241
4600,41,1
6018,41,241
11856,41,1
6119,41,241
10646,241,1
2652,1,241
11196,41,241
672,41,1
12380,1,241
5457,1,41
1678,241,1
5200,41,241
9226,41,241
91,241,162
1789,41,241
6,241,41
12102,241,41
9670,41,1
10733,41,1
98,1,41
155,1,41
1177,241,1
4184,41,241
2833,41,241
11671,41,162
5884,1,241
12089,41,1
8252,41,241
7239,41,241
10602,1,241
11819,41,241
8051,41,241
8743,41,1
10062,41,162
6068,41,1
6016,41,162
5631,162,241
5731,41,241
7997,241,1
10980,41,241
3324,41,162
8471,241,162
2880,41,241
5104,41,241
687,41,162
12200,41,1
9818,41,241
9419,1,41
9811,41,241
11659,41,162
1981,41,241
1169,1,241
7424,41,162
3234,1,41
8599,41,162
9348,41,162
6678,1,41
11965,241,1
11412,241,41
7238,41,162
11260,41,162
10472,41,1
1423,241,1
12930,41,162
1861,41,162
7039,41,162
13126,41,162
1884,41,241
10365,41,1
8381,41,162
10431,41,1
1119,41,241
1578,241,41
4050,241,162
5178,1,162
6205,41,162
656,41,241
1360,241,1
705,41,1
573,241,1
10165,41,1
12228,1,41
1288,41,162
5930,241,162
5213,41,162
12121,41,1
2316,241,162
5581,241,162
7750,41,162
4628,41,1
5997,41,241
6637,1,241
748,41,162
1695,41,162
4875,41,241
7621,41,241
9541,1,162
5339,241,41
12742,41,1
5657,241,162
5737,162,1
453,41,162
2841,41,241
10254,41,1
9796,241,41
7874,41,162
12862,41,1
5690,41,1
12689,41,241
2762,41,241
11946,41,162
9925,41,162
1731,241,1
9776,41,1
2124,41,162
5682,41,241
11504,1,162
12033,1,41
6433,41,1
3620,41,1
5031,1,41
1887,41,241
9779,41,162
9863,41,162
9980,162,241
4510,41,162
2692,241,1
12701,41,162
11661,1,162
12468,41,241
11380,1,41
4137,1,162
11037,41,241
6515,1,162
5172,41,1
12062,41,162
11497,1,241
8578,41,162
4730,241,41
12436,41,162
11446,41,162
6626,1,41
7116,1,241
7251,41,162
13027,241,41
5056,41,162
3936,241,162
10340,41,162
11635,41,241
10748,41,241
6096,1,162
3648,41,162
7890,241,162
7300,241,1
6985,41,1
12667,41,162
10044,41,1
7869,41,1
6513,241,1
12174,41,1
10083,41,162
11303,41,1
11876,41,162
9304,41,162
7674,41,162
7308,241,1
12261,241,1
3916,241,41
9095,41,162
2518,41,162
3787,41,1
8927,41,162
8081,41,241
10634,41,162
11883,41,1
5355,1,41
11180,41,241
10519,41,162
8180,241,41
6234,41,162
8828,41,162
12716,1,41
6085,41,162
6331,41,1
5467,41,1
11072,41,162
1661,41,241
5777,1,241
8353,41,1
8939,41,162
9877,41,1
9519,41,241
9724,41,241
11176,241,162
3755,241,1
8376,41,162
3592,41,1
6757,1,241
8478,41,162
11200,241,162
11087,41,1
11576,41,1
6801,41,162
12405,1,162
5231,1,241
7076,41,1
8965,41,162
5667,1,162
9073,41,1
1774,41,162
26,41,1
770,41,162
663,41,1
8359,1,241
742,1,241
10605,41,1
10406,241,41
6543,41,162
3239,41,241
