Index,Room_Og,Room_Changed
11065,41,1
8228,1,162
11666,41,1
1880,41,162
9859,1,162
6291,241,1
3193,41,241
1031,41,1
1842,41,241
3087,41,241
1944,41,162
11325,1,41
11084,41,1
11138,41,241
6828,241,41
11899,41,1
798,41,1
74,41,162
646,41,241
11259,41,241
3784,41,241
7020,41,1
8859,41,162
5096,41,241
3833,41,1
8507,41,241
6267,241,41
9823,41,162
12461,241,41
3033,241,162
2785,41,1
2517,41,241
6684,41,162
9697,41,1
8797,41,162
7199,241,1
11803,241,41
5879,1,162
1575,41,241
6395,41,1
3912,241,41
5355,41,1
12522,41,1
7130,41,1
1613,41,241
6696,41,162
52,41,162
8524,241,1
4658,1,241
3714,41,1
6089,1,41
2803,1,241
2300,41,1
1215,1,241
440,241,41
5500,41,241
8770,41,241
11903,41,241
377,41,162
11007,1,41
12315,41,162
10707,1,41
12484,41,1
1998,41,162
13024,41,241
1520,41,162
5486,41,1
6740,41,1
5772,41,162
3050,41,1
5267,41,241
6987,241,162
4245,41,241
11135,41,1
4385,41,162
874,41,241
6244,41,162
6405,1,41
11534,41,162
1720,41,162
3456,241,41
9171,41,241
6711,41,162
3522,41,162
12789,41,1
11583,41,162
3470,41,241
6404,241,162
2341,162,1
987,241,41
4398,41,241
7871,41,1
10444,41,241
2204,41,241
2601,41,241
238,41,241
1404,41,1
9722,41,162
2405,41,162
10402,1,162
11036,41,1
1924,41,241
9983,41,162
11540,41,1
720,1,162
12927,1,162
11416,41,162
766,41,1
11520,41,1
12718,41,241
1883,41,162
4967,41,162
2540,1,162
4828,41,1
11964,41,162
12038,41,162
4293,1,162
10272,41,162
5730,41,241
5400,1,162
4371,41,1
7589,41,162
12253,41,162
165,41,241
11078,1,41
10769,241,162
1299,41,162
9027,41,241
9251,41,241
676,41,162
7291,41,162
976,41,162
9307,41,241
12162,41,241
12484,1,241
12562,41,1
6482,41,241
9249,41,162
6571,41,162
7852,41,1
12338,241,41
6420,41,1
6024,41,241
12920,41,162
10680,41,1
6616,241,1
12880,41,1
6798,241,162
1916,241,162
6065,41,1
12087,41,1
4935,41,162
11140,241,162
4114,41,162
79,41,162
6360,1,41
9349,41,162
2782,41,162
10343,41,241
4492,41,162
933,1,41
3123,1,162
9735,1,241
7664,41,162
7861,41,1
2118,41,241
134,41,1
1362,41,162
7186,41,162
9849,241,41
5031,1,241
4208,41,241
6205,41,1
3859,241,162
4197,1,241
12241,41,241
7961,1,162
3344,41,241
12487,241,162
3145,241,1
2700,41,1
9318,41,241
3096,41,1
2092,41,241
1884,41,1
7419,41,241
2963,41,162
1898,241,41
968,41,1
5839,41,162
3730,241,1
3196,41,1
8574,41,162
5242,41,241
7750,162,1
11104,41,1
2511,41,1
5451,1,241
10388,1,162
11471,41,162
3646,41,162
10036,41,241
959,1,162
1432,1,241
5859,41,162
10186,241,1
8319,41,162
11613,41,241
3215,241,1
3942,241,41
2314,241,41
1597,41,241
1691,41,241
10596,1,162
597,41,162
2178,41,162
12523,241,1
10004,41,1
3299,41,241
5337,241,162
1265,1,162
5498,41,162
9832,41,1
6804,41,1
11843,41,241
647,41,1
2159,41,241
7504,41,1
12862,41,241
10604,41,162
5846,41,1
9376,41,1
756,41,241
13018,241,1
6011,41,1
11137,41,162
6418,41,162
7298,241,41
5832,41,162
806,41,162
6147,41,1
9019,41,162
10002,241,1
7463,41,241
6935,1,41
22,41,241
10374,41,162
1529,241,162
7791,1,241
7663,41,162
7990,41,162
6736,41,241
9799,1,41
5052,41,1
4404,41,162
1429,41,1
12386,41,162
8156,1,162
4095,241,41
786,1,162
10259,41,1
183,41,241
10133,241,41
3869,1,162
219,241,1
8991,41,241
941,41,1
9925,1,41
1469,41,162
4501,1,162
11845,41,162
9132,241,1
5971,41,162
4830,41,241
11969,241,41
10372,241,1
12544,41,162
3902,41,162
11571,41,162
12139,41,241
7344,41,162
2654,41,162
7175,41,241
8906,41,162
9709,241,41
9501,1,162
6421,41,241
2384,41,1
4996,241,162
12794,41,241
5790,241,162
6104,41,1
6288,41,1
3436,241,41
8627,41,162
2871,162,41
10257,41,1
563,241,162
1007,1,162
8662,41,241
962,241,1
5708,241,1
4071,241,1
10046,41,1
6379,41,162
691,41,241
6462,1,41
405,241,1
12635,41,241
3766,41,162
721,1,41
11981,41,241
3134,41,241
7854,41,1
5760,1,162
10345,241,162
6203,41,162
10565,41,1
1422,1,162
1955,41,162
6799,241,41
13039,41,1
2156,41,241
211,41,1
12261,41,241
1033,41,241
11037,41,241
6503,241,162
2634,41,162
9695,1,162
4752,1,41
2471,1,241
2698,41,162
12838,41,162
3141,41,241
1936,41,241
10039,41,241
7359,1,41
368,41,1
1210,1,162
9206,241,162
8158,1,162
12140,41,1
4587,41,241
8571,241,1
7383,41,162
6818,41,1
11495,1,241
8639,1,241
10074,41,1
1846,1,241
2444,41,241
4911,1,162
5191,41,162
10989,41,162
4433,41,162
9292,41,162
9339,41,241
7496,41,241
8961,41,241
1318,1,162
5889,41,1
12360,41,162
4430,41,241
1903,41,241
5306,41,162
7523,41,162
6877,41,241
9315,41,162
6890,1,41
3691,41,241
11795,41,1
1590,1,241
11277,41,241
10083,41,1
10791,41,241
6329,41,162
2389,41,241
12970,241,41
8065,41,1
3429,41,241
6067,41,1
5021,41,1
6266,162,41
123,41,162
3037,41,162
10887,41,162
10344,41,241
150,241,41
10973,41,241
9727,41,1
12203,41,162
10318,1,41
9388,41,162
13086,1,241
574,1,241
1774,41,162
5607,241,162
1932,41,1
7742,41,1
3361,41,241
8380,41,162
9448,1,41
1968,162,1
8646,41,241
6526,41,241
9590,41,162
9574,41,241
70,41,162
12612,41,1
10384,1,241
9220,41,162
4148,241,162
2282,41,241
10214,241,162
6505,41,1
2865,41,162
12426,41,1
1895,41,1
2083,41,162
7433,241,162
3824,41,241
12102,41,241
1455,41,241
5728,41,241
11348,41,162
7897,1,162
11234,41,1
1907,41,1
10689,1,241
9779,41,1
11412,41,1
4297,41,162
12575,41,162
9761,41,241
11005,41,1
8533,1,162
11498,41,1
11588,41,1
267,41,241
547,41,241
3512,41,1
259,41,1
9280,41,1
6548,41,241
128,41,1
3381,241,162
318,1,41
2829,41,1
6299,1,241
2076,162,241
5975,41,241
7109,41,1
7016,41,1
1124,41,162
3420,41,1
12013,41,241
7972,41,241
2863,1,162
12279,41,241
3732,41,241
6223,41,241
2048,241,162
6146,41,1
10602,41,1
8489,41,1
11835,241,162
3594,241,162
3200,41,162
2617,41,241
12726,241,162
2775,41,1
9600,41,162
7445,41,1
6874,241,1
10860,41,241
5631,241,162
2024,241,1
8825,41,162
7432,162,1
9483,1,241
3813,41,241
1569,1,162
8731,41,1
5075,41,1
2283,41,1
2618,41,241
11184,1,41
5187,241,162
8737,1,162
6434,241,1
8428,1,162
8348,41,162
698,241,41
3104,41,1
11317,41,162
5541,41,241
12663,1,241
6137,241,162
1926,41,162
5796,41,1
13004,41,1
4654,241,41
386,41,1
652,241,41
1773,41,162
10626,41,162
7546,41,241
2144,41,162
5794,41,241
13103,41,241
4584,41,162
5602,241,1
1562,41,162
6596,41,1
7199,1,241
10276,1,241
9284,41,162
7353,41,1
7864,41,241
9511,41,1
6494,41,1
2682,41,241
398,41,241
12899,41,241
1238,41,241
10487,241,162
11196,41,241
12313,41,162
4679,41,241
8184,41,241
8936,41,162
10854,241,162
3406,41,162
6672,1,41
8984,41,1
8281,1,162
3671,241,1
2366,241,162
9367,41,241
10353,41,162
7822,41,241
6686,41,241
3803,41,241
1379,1,41
2896,241,162
7855,1,41
11492,241,41
324,41,1
10147,41,162
10945,41,1
11732,41,1
11020,1,241
521,1,41
10222,241,162
4135,1,41
3812,1,41
11785,41,1
12381,241,1
9811,41,241
1660,241,1
8115,41,1
11252,241,41
9912,1,41
10622,41,162
10883,41,162
3876,41,241
6308,1,162
71,41,1
744,41,1
10017,1,241
392,41,241
11854,41,241
1923,41,1
12568,241,41
9607,1,241
12853,41,162
9458,41,1
2969,1,241
568,41,241
2843,241,1
2232,41,1
8900,1,162
2737,241,41
8592,41,241
501,41,241
12297,41,162
12044,41,162
1911,41,1
4635,41,162
1887,1,162
9597,41,241
10773,1,162
4570,241,1
12945,41,241
8371,41,241
7797,41,241
5821,241,41
1586,1,162
7154,41,1
5605,41,162
848,1,162
10792,41,241
8540,41,162
10503,41,1
6829,1,41
3284,41,162
9243,41,241
261,1,241
1669,41,241
7020,1,41
740,41,1
5963,41,1
9988,41,241
952,41,241
4325,41,162
8758,1,162
7868,41,162
7106,41,162
6747,41,1
5125,241,1
11937,41,162
6112,41,1
12588,41,162
7550,41,241
8163,1,162
356,41,1
5545,41,162
5576,1,41
10779,41,162
1638,41,162
927,41,241
9005,41,162
7906,41,241
10776,41,1
958,41,241
12050,41,162
874,241,1
854,162,41
7452,41,162
3270,41,1
428,1,241
6143,41,162
2086,41,1
8088,41,1
3266,1,241
7092,41,241
8060,41,241
7845,1,241
12806,241,162
9796,241,1
11632,41,1
10110,41,162
2272,241,162
2088,41,241
3631,41,162
9336,41,241
10815,41,162
11539,241,162
6843,41,241
9158,241,162
12290,41,1
5199,41,162
10642,241,41
7622,41,241
11093,241,1
10197,41,162
7500,41,1
5268,241,41
5894,1,162
6134,41,1
3014,241,162
8103,1,162
2396,241,162
5927,241,1
2621,41,162
5460,1,162
12096,41,162
12318,41,241
1403,41,162
5328,41,1
5501,241,1
2470,41,1
7986,1,41
6488,41,241
590,241,41
12659,1,162
12046,162,41
11961,1,41
6546,41,241
10570,41,162
731,41,1
505,41,1
252,41,241
6795,1,41
10220,241,162
1900,241,1
9808,41,162
4313,241,1
4426,41,241
10357,41,162
7651,41,241
8803,41,241
2964,1,41
31,1,241
6782,41,241
3656,41,241
5101,241,162
10430,241,162
7758,41,1
4464,241,162
9010,1,41
7180,41,241
11257,41,162
11685,41,162
5067,41,1
13054,41,1
4321,41,1
5462,41,241
11457,41,1
361,241,1
3278,1,41
5959,41,162
1005,41,1
541,41,162
4837,241,41
2739,41,1
7261,1,241
11873,1,162
11338,1,162
4973,241,162
8927,41,162
1538,1,241
11944,41,241
8357,1,41
3914,1,241
445,41,162
4940,162,241
12585,41,162
8294,41,241
1376,41,241
9578,241,162
1069,241,41
8915,41,162
10710,41,241
3641,241,1
3228,41,162
5626,41,162
8500,41,1
3119,1,241
2463,41,1
5224,41,1
7134,41,241
3967,1,41
591,241,1
7966,41,1
5997,41,1
3392,1,241
7862,41,1
11643,1,41
3555,41,162
7779,41,162
13109,41,162
12776,1,41
4759,41,162
8962,41,241
4367,41,1
7089,41,241
8410,1,241
6575,41,1
5716,1,241
12651,41,241
5778,1,241
1425,41,1
10010,241,1
8583,41,1
4888,241,162
6652,41,241
4720,41,162
12998,41,162
9142,41,241
12517,41,162
11745,41,241
10573,41,241
6827,41,162
138,241,1
7733,41,1
5129,241,41
5127,41,162
439,41,241
9885,41,241
11540,1,162
11850,41,241
6415,41,1
3196,1,241
5586,241,162
6167,41,1
801,162,41
5180,41,241
2340,1,41
11125,41,162
6041,41,241
12229,41,1
10916,41,241
12078,1,41
12807,41,1
8708,241,162
278,41,241
4250,1,241
1707,41,241
12289,41,1
12136,41,1
7128,41,241
6864,41,241
11424,41,241
3867,41,1
11183,1,41
10735,41,162
8898,1,41
7066,41,162
7655,41,241
10581,41,241
4764,1,41
5634,41,241
10065,41,1
10074,1,241
12476,41,1
4434,1,241
5998,41,1
11597,41,241
7800,41,1
571,241,1
2433,41,241
12742,41,241
5764,41,162
3801,41,162
4923,1,162
4975,241,41
9784,41,1
11179,1,162
2738,241,41
6175,41,1
6958,241,162
4219,41,162
8735,41,1
2630,1,162
7144,241,162
5483,41,162
2269,41,1
273,241,162
5493,41,241
3247,41,1
961,41,162
6855,41,162
4197,241,1
500,41,162
7040,241,162
11545,241,1
10874,41,162
10181,41,162
7346,41,241
11019,41,162
12752,241,1
2536,1,41
2388,41,241
4961,41,1
3818,41,1
5015,41,162
129,41,162
9438,41,1
9920,41,162
8959,41,162
4345,41,241
978,41,162
10907,241,162
1436,1,162
11001,41,1
12338,41,1
551,41,1
8377,41,241
10100,41,241
11451,41,162
761,41,241
3457,241,162
6281,41,162
8626,41,1
11226,41,1
10446,41,1
11845,162,241
2934,41,162
10943,41,241
10505,41,162
11236,1,241
11129,41,1
8208,241,162
9924,41,1
12920,162,241
8676,241,162
12929,41,1
5210,41,1
7853,41,241
4774,41,1
6057,241,1
1639,1,162
11654,1,241
1683,41,1
9678,41,162
11804,241,162
264,41,1
2379,1,241
7171,41,1
623,41,162
8475,41,1
857,241,1
245,241,41
11494,241,41
6282,41,162
3951,41,162
7303,241,41
11054,41,1
2052,41,1
4300,41,241
7721,1,41
7910,241,41
11059,41,241
7311,41,1
6796,162,1
3125,41,1
9215,241,41
1511,41,241
1220,1,241
1798,1,41
108,41,241
6984,41,162
8859,162,1
12773,41,1
3938,41,241
2213,241,41
9578,162,41
6849,162,41
6288,1,162
3513,41,1
2635,41,241
5290,41,241
3377,41,1
3734,41,241
685,1,41
1278,162,241
3585,1,241
2676,41,1
11973,41,1
12663,241,162
4177,241,1
10638,241,162
10604,162,241
7947,41,241
9236,1,41
7454,41,1
7106,162,241
696,241,162
7924,41,241
7480,41,1
9274,41,1
5791,241,41
6104,1,41
520,241,162
8351,41,241
7914,41,1
10313,41,162
12439,41,241
1914,162,241
5208,241,41
11729,241,41
6264,41,241
12089,41,1
6979,1,162
4203,41,162
6197,1,241
12666,41,162
1956,41,241
8909,41,1
250,41,241
5360,41,241
7901,41,1
1807,1,241
3502,41,1
12936,162,1
10993,41,162
11154,41,1
4754,241,1
3831,41,162
2560,41,1
1085,41,241
8630,241,1
3616,241,41
6643,41,241
12947,241,41
6932,241,1
7248,41,241
4525,241,162
12566,41,241
3420,1,162
853,1,241
1054,41,1
11605,41,1
1841,241,41
12837,41,1
3204,41,1
540,41,1
4156,41,162
6265,1,241
7821,41,241
9404,41,162
8102,241,1
418,41,162
1714,41,1
5157,41,162
9241,41,162
6942,41,162
10110,162,241
4728,162,241
2562,241,162
3111,41,162
12877,41,1
7329,241,41
11034,241,162
8086,41,241
4398,241,162
3903,41,241
5471,162,41
2307,41,241
794,41,241
829,241,162
1192,41,241
9914,41,1
8837,41,241
12683,41,162
9790,241,162
10228,41,241
8408,41,1
12768,1,162
8532,41,1
1563,41,1
8751,41,162
5491,41,241
8686,1,41
7187,41,162
1303,41,241
6313,41,241
8673,41,241
2717,41,162
12380,1,241
5818,41,162
12290,1,241
7814,41,162
898,41,162
8348,162,241
11205,41,241
2346,41,241
5134,241,1
1662,41,1
3414,41,162
12543,41,241
9439,41,1
5220,41,1
7435,241,162
1155,41,1
10149,41,241
12410,241,162
760,41,241
8365,241,1
12960,41,162
11126,1,41
1919,41,241
1194,41,162
4677,241,162
12577,41,162
3015,1,162
2993,41,162
10409,41,241
917,41,1
12994,41,1
11244,41,162
8697,41,162
7215,41,1
4517,241,41
6231,41,162
856,241,162
11810,241,41
7369,41,162
609,41,241
6026,241,41
4737,241,162
3401,162,1
2141,41,241
2761,41,1
6610,241,41
10814,41,1
5504,1,241
12835,41,1
872,41,1
7700,41,1
8953,1,241
6672,41,1
8312,241,41
9396,162,41
7232,41,241
10441,1,41
12233,1,162
763,41,162
6724,241,1
10237,41,241
2752,1,41
5464,41,162
32,241,41
8557,41,241
12643,41,1
335,41,162
10048,41,1
2503,241,1
11128,41,1
7197,241,1
9809,41,241
6252,41,241
11138,241,1
3316,41,1
4820,41,1
7856,162,241
12806,162,41
7383,162,1
3988,241,162
5701,41,1
7574,41,162
9723,41,1
887,241,162
10802,41,162
1941,241,162
1938,41,1
9091,41,1
4338,1,41
4378,41,241
13082,241,162
3394,41,1
3837,41,162
1792,241,41
4749,41,162
3653,1,41
12287,241,41
11178,41,241
4739,41,162
8923,41,241
2965,41,1
5399,241,41
3709,41,241
3323,41,162
8763,41,162
2842,1,241
7301,41,1
4000,41,1
9550,241,162
6741,41,241
2151,41,162
12628,41,162
10517,41,1
7204,1,41
1334,241,41
283,41,162
12932,41,1
7693,41,1
1960,41,162
11319,41,162
8179,41,162
10354,41,1
1517,241,41
8490,41,1
5033,41,241
11002,41,241
12460,41,1
2072,41,241
7498,41,1
12468,41,162
11401,41,162
4950,41,1
7081,41,162
7641,41,241
4280,41,162
9028,41,1
7300,41,162
10893,41,241
11929,41,241
9009,41,162
3279,241,41
11434,41,241
3121,1,162
9823,162,241
1971,241,162
3048,41,162
6176,41,241
3993,41,162
9547,41,1
9263,41,162
6850,241,41
559,41,1
8978,41,1
3800,241,1
6828,41,241
6860,41,162
406,41,241
9502,162,1
10287,41,241
11062,241,162
2010,1,241
5775,41,162
9669,41,1
10164,41,162
10101,41,241
3312,41,162
9765,41,241
7579,1,241
8469,241,41
10619,41,1
2514,41,241
613,41,1
3870,1,241
6994,41,162
6122,41,162
8432,41,241
9714,162,241
6799,41,162
6373,241,1
11404,41,1
7607,41,241
1147,241,1
6485,41,241
1690,41,241
8011,41,1
2741,41,1
11984,41,1
10324,241,162
10929,41,241
7391,41,241
4390,241,162
8629,41,162
