Index,Room_Og,Room_Changed
4072,241,162
9396,162,241
6331,41,162
9331,41,1
8695,41,1
6404,241,1
5830,1,41
4222,1,41
6552,41,162
6296,41,241
7017,41,162
4762,1,162
3810,1,41
4559,1,162
6994,41,1
4927,41,162
8247,41,162
5400,1,241
3837,41,241
3171,241,1
4599,241,1
9198,41,1
10904,241,1
3041,41,241
6601,41,162
12780,241,1
2828,41,1
7140,41,1
3528,41,241
958,41,241
6524,41,162
7755,41,162
12713,41,162
11707,241,1
7006,1,41
4951,41,1
6212,162,41
6574,41,241
6400,41,1
9798,1,162
10733,41,162
3270,41,162
12694,41,1
1293,41,241
9511,41,241
4866,241,1
7576,41,241
9975,41,162
2487,1,162
12143,241,162
7954,41,162
5901,41,162
12691,41,1
7456,241,41
11450,41,162
98,1,241
8038,1,41
9792,41,1
13083,1,41
2962,1,162
7098,1,241
2198,41,1
2536,1,162
4697,41,1
9637,41,241
9239,41,1
7266,41,1
302,41,1
3829,241,1
7492,41,162
3750,41,162
4066,41,1
3133,41,1
6162,41,241
7383,41,241
2388,41,241
9923,41,241
3790,41,162
13018,241,41
8067,41,241
10027,41,162
2108,41,241
6925,1,41
12639,41,1
5204,162,1
7245,241,162
3343,41,162
10880,162,1
10613,41,241
8869,41,241
2064,41,241
3011,41,162
13116,41,162
12961,41,241
3238,41,241
11049,41,162
8752,41,241
10481,41,241
9303,41,1
12906,41,241
6675,41,1
7015,41,241
3354,41,162
12893,41,162
6852,41,241
3937,41,241
11193,41,162
7379,1,41
10214,241,1
5137,1,162
5421,41,241
3781,41,162
4584,41,162
9545,41,241
6893,41,1
5753,41,162
10294,41,1
2529,41,241
6656,41,162
8108,41,1
10334,41,162
11132,41,1
7434,241,41
6864,41,1
3643,41,241
10596,41,1
1944,41,162
3109,241,162
7019,41,1
1824,41,241
4068,41,1
9268,1,41
8645,241,41
3803,41,241
12998,41,1
8392,41,162
10341,241,41
3035,41,162
4234,1,162
2275,1,41
4850,41,241
81,41,1
9798,162,41
45,1,241
1537,1,241
2064,241,41
3553,41,241
10254,41,1
9788,41,1
11932,41,162
1539,41,1
1195,41,241
3645,241,162
1066,162,1
9044,41,162
11653,1,162
2346,41,1
7910,162,1
3211,41,241
2515,41,162
2038,41,1
11046,41,241
831,41,1
8177,41,241
11590,41,1
5396,241,41
7646,241,1
10074,41,241
7897,1,241
7531,41,162
11167,1,241
5258,241,162
6072,41,241
9096,41,162
11025,1,41
3873,41,241
10945,41,162
12804,1,162
6979,241,162
9287,41,162
5941,41,1
9156,41,1
7409,41,241
2450,41,241
10876,41,1
12613,41,1
10752,1,41
9537,1,41
6192,241,1
13054,41,162
5004,41,1
7314,1,162
6019,41,241
3886,41,1
12078,241,1
10668,162,241
705,41,1
2002,241,1
2536,162,41
4939,162,1
1025,41,162
5179,41,162
9260,241,41
2766,241,162
1460,41,162
10340,41,162
11841,41,162
12160,41,1
1664,41,162
4956,41,162
3520,41,241
1708,41,162
3696,41,241
12912,241,162
3621,41,162
3526,41,162
2725,41,241
9498,41,162
9821,241,162
8739,241,162
1063,41,162
11112,41,162
12487,41,241
6490,41,1
303,41,1
13062,41,1
13109,41,162
5649,41,162
9041,41,162
2956,41,1
2028,41,241
7683,41,241
10562,162,241
4692,41,162
111,41,1
7526,1,162
1070,241,41
9868,41,241
9379,41,1
4318,41,1
12076,241,1
7277,41,1
12408,241,162
6554,1,162
6771,41,241
1589,41,162
9397,241,1
5625,41,1
10855,241,41
7902,41,162
5837,41,1
1808,162,41
9077,1,41
10174,41,241
7341,41,241
5825,41,241
8856,41,162
8730,241,1
12485,41,1
5556,241,162
12502,241,41
2355,41,162
7291,41,162
4148,41,162
3747,241,41
2398,41,1
2343,241,1
6009,241,1
1199,241,1
4401,41,162
6462,1,241
2826,41,162
2937,41,1
8731,241,1
7284,41,241
1934,41,241
8441,241,162
779,41,162
11785,41,162
4645,41,162
5721,41,162
2558,41,241
11235,41,1
8933,41,162
54,41,241
2721,241,1
1559,41,241
83,1,241
11024,1,241
7876,41,241
12790,41,162
9635,41,162
2127,1,41
3273,241,162
7895,41,1
7309,41,241
292,41,241
2086,41,1
2777,41,241
7587,41,1
3688,41,241
1522,41,1
8654,241,162
3198,241,41
5720,1,241
13084,41,1
6772,241,1
3728,41,1
2520,41,241
5301,1,41
1748,41,241
12483,41,162
12401,41,241
5679,41,162
1553,41,1
5250,41,241
4907,41,162
6249,41,241
11043,41,241
7553,41,1
4414,41,1
207,41,162
2327,41,241
9471,1,162
5820,241,1
869,41,162
12115,41,162
3100,41,162
11278,41,1
6994,1,162
4194,41,162
5983,1,41
4116,1,41
276,41,162
8948,41,162
9238,241,41
8619,41,241
4361,41,162
6404,1,162
7755,162,41
2739,41,1
6196,41,1
1805,41,1
10866,1,41
9699,1,41
4256,41,241
11402,41,241
1180,41,241
9676,41,162
4426,41,162
12089,41,162
5277,41,162
10906,41,241
10550,41,162
3864,41,1
5476,41,162
591,241,162
6682,41,1
953,41,241
8863,41,1
3822,41,1
6440,41,241
1683,41,162
11233,1,162
13038,41,241
5548,241,1
2893,41,162
9078,162,41
10281,41,162
6859,41,241
9690,41,241
431,241,162
1558,41,1
12715,1,241
2771,41,162
10457,241,41
1020,41,1
1417,241,1
1181,41,162
8104,41,241
12194,41,1
4090,1,162
10018,1,162
6000,162,241
7650,41,241
11648,41,241
3569,41,1
4167,41,162
3132,41,162
10814,41,162
4830,41,1
4895,41,162
7645,162,41
8442,41,241
11972,241,41
12544,41,1
6423,1,41
1416,41,241
10535,41,241
7332,41,162
187,41,1
6004,41,162
1955,41,162
153,41,241
4629,41,1
6609,241,1
11711,41,1
1283,41,162
12944,41,241
12809,41,1
7800,41,1
11522,41,241
6082,41,241
8615,41,162
1360,41,1
11906,41,1
5361,41,1
8791,1,241
2671,41,1
10983,41,1
11022,41,241
7327,162,1
3476,41,241
8385,41,1
1987,41,162
4747,41,1
12985,41,162
1320,41,162
7644,1,162
6655,41,1
8491,41,241
9730,41,1
2540,1,162
8126,41,162
3128,1,241
3933,241,1
9136,41,241
1680,41,162
4816,241,41
4014,41,1
12139,41,162
10215,241,41
11660,1,241
12802,41,1
2369,41,162
5818,241,1
9773,41,241
7718,41,1
9538,41,162
7439,41,241
4045,41,162
797,41,241
9372,41,162
12766,41,1
10301,41,162
8377,41,162
9240,41,241
9320,241,162
4589,41,162
3663,41,241
1781,1,162
5029,1,241
5389,241,41
7121,41,162
559,41,241
9155,241,1
2399,41,1
5045,162,1
8226,41,241
4248,41,162
1668,41,1
8765,41,241
9486,41,241
4284,241,41
3943,41,162
2484,241,41
12084,1,241
